race_id,driver_id,races_with_lap_data_previous_3,avg_lap_time_previous_3_races,best_lap_time_previous_3_races,lap_time_std_previous_3_races,avg_race_pace_rank_previous_3_races,avg_completed_laps_previous_3_races
2019_18,hamilton,3,97.21933333333334,90.983,5.780037043326126,3.0,55.333333333333336
2019_18,vettel,3,98.38966666666666,92.122,5.177598950178438,6.666666666666667,46.333333333333336
2019_18,bottas,3,97.23733333333332,91.862,4.809403104567364,3.0,55.333333333333336
2019_18,leclerc,3,97.509,91.611,5.433232800705915,2.6666666666666665,55.0
2019_18,albon,3,98.26566666666668,92.775,5.206698655471509,7.0,55.333333333333336
2019_18,max_verstappen,3,99.78733333333332,96.937,3.8124910783137897,11.0,42.666666666666664
2019_18,perez,3,99.11566666666666,92.62100000000001,5.790677642172414,10.333333333333334,48.666666666666664
2019_18,ricciardo,3,100.22666666666665,93.481,5.130922875619507,14.0,45.333333333333336
2019_18,gasly,3,99.89866666666667,95.321,4.362217810039092,14.666666666666666,55.0
2019_18,hulkenberg,3,99.735,94.92099999999999,4.509772795459511,13.0,55.0
2019_18,kvyat,3,98.61266666666667,93.239,4.552752451966712,7.333333333333333,55.0
2019_18,stroll,3,99.40666666666668,94.713,4.195091284929199,11.666666666666666,55.0
2019_18,sainz,3,99.18400000000001,93.563,5.131171471181471,11.0,55.333333333333336
2019_18,giovinazzi,3,98.89833333333333,92.369,5.41567073921186,10.666666666666666,55.0
2019_18,kevin_magnussen,3,97.38766666666668,91.732,4.346587499279049,4.0,55.0
2019_18,russell,3,101.81599999999999,95.458,5.23718900429101,18.666666666666668,37.0
2019_18,grosjean,3,,94.988,5.643000000000001,16.0,56.0
2019_18,kubica,3,101.81733333333334,96.332,4.285864388376702,18.666666666666668,46.333333333333336
2019_18,raikkonen,3,99.61366666666667,93.19,5.7093813052631965,13.666666666666666,51.0
2019_18,norris,3,99.37766666666666,94.116,4.796485403107389,11.666666666666666,55.0
2019_19,bottas,3,89.224,79.494,7.116375669304332,4.0,58.666666666666664
2019_19,hamilton,3,88.735,79.461,6.841667827852114,2.0,58.666666666666664
2019_19,max_verstappen,3,91.53066666666666,80.406,7.86735840179041,12.0,46.0
2019_19,leclerc,3,89.012,79.232,7.164029638874107,1.6666666666666667,58.333333333333336
2019_19,albon,3,89.62066666666668,79.325,7.459875170239483,4.666666666666667,58.666666666666664
2019_19,ricciardo,3,91.637,80.146,8.727504912631098,12.333333333333334,48.666666666666664
2019_19,norris,3,91.35333333333334,81.643,7.075614759314007,14.333333333333334,50.666666666666664
2019_19,sainz,3,90.63133333333333,80.311,7.521000480137083,9.333333333333334,58.333333333333336
2019_19,hulkenberg,3,91.41033333333333,80.791,7.651321512581269,13.666666666666666,58.0
2019_19,perez,3,90.383,80.485,7.340632307006442,8.666666666666666,58.333333333333336
2019_19,raikkonen,3,90.62033333333333,80.082,7.770870922161101,10.0,54.0
2019_19,kvyat,3,90.45733333333334,79.905,7.734612006357457,8.666666666666666,58.0
2019_19,stroll,3,91.41533333333332,80.922,7.588637749220136,14.666666666666666,58.0
2019_19,giovinazzi,3,90.693,81.014,7.315281402652944,12.666666666666666,58.0
2019_19,grosjean,3,,,6.703499999999998,17.0,60.0
2019_19,gasly,3,91.15233333333333,79.53,8.326935424005372,12.333333333333334,58.0
2019_19,russell,3,92.81633333333333,81.286,8.54274321020804,17.666666666666668,48.666666666666664
2019_19,kevin_magnussen,3,90.51466666666666,81.682,6.769815425023702,10.333333333333334,57.666666666666664
2019_19,kubica,3,93.11833333333334,80.696,9.118507931064647,17.0,49.0
2019_19,vettel,3,89.91600000000001,79.381,7.857584488887156,6.0,49.666666666666664
2019_20,max_verstappen,3,91.95633333333335,80.406,8.17681504145851,12.0,47.0
2019_20,gasly,3,91.90033333333334,79.53,9.033689550172113,13.0,58.333333333333336
2019_20,sainz,3,91.57266666666668,80.311,8.499885973091372,12.333333333333334,59.0
2019_20,raikkonen,3,90.96,80.082,8.125919189031277,8.666666666666666,54.666666666666664
2019_20,giovinazzi,3,91.11566666666666,81.014,7.786901751588299,10.666666666666666,58.666666666666664
2019_20,ricciardo,3,91.397,80.146,8.464867512253216,11.333333333333334,59.333333333333336
2019_20,hamilton,3,89.63,79.461,7.809417946727315,4.0,59.666666666666664
2019_20,norris,3,91.27766666666668,81.643,7.001739894880096,12.0,51.666666666666664
2019_20,perez,3,91.09033333333332,80.485,8.10690262814487,10.0,59.0
2019_20,kvyat,3,90.70433333333334,79.905,7.986548079253151,8.333333333333334,58.666666666666664
2019_20,kevin_magnussen,3,91.25366666666666,81.682,7.627457345377658,11.666666666666666,57.333333333333336
2019_20,russell,3,92.661,81.286,8.382440336799302,17.333333333333332,57.666666666666664
2019_20,grosjean,3,92.61300000000001,81.581,8.211562945018446,17.333333333333332,58.333333333333336
2019_20,albon,3,90.043,79.325,7.876453178091433,4.333333333333333,59.666666666666664
2019_20,hulkenberg,3,91.383,80.791,7.625982428513718,11.666666666666666,58.666666666666664
2019_20,kubica,3,93.61933333333333,80.696,9.637233674083497,17.333333333333332,50.0
2019_20,vettel,3,91.22266666666667,79.381,9.323242080354282,9.0,43.333333333333336
2019_20,leclerc,3,89.004,79.232,7.15601513879524,1.3333333333333333,59.333333333333336
2019_20,stroll,3,92.005,80.922,8.171225489484424,14.0,58.666666666666664
2019_20,bottas,3,89.43766666666666,79.494,7.332445537169404,3.6666666666666665,59.666666666666664
2019_21,hamilton,3,82.99633333333333,71.082,11.447592478576253,4.666666666666667,66.0
2019_21,max_verstappen,3,83.16066666666667,70.862,11.335022932878825,6.0,66.0
2019_21,leclerc,3,82.27466666666668,71.423,10.329068829710103,2.6666666666666665,64.0
2019_21,bottas,3,82.383,70.69800000000001,10.913096444181178,2.6666666666666665,59.333333333333336
2019_21,vettel,3,84.31,71.384,13.040674087893867,9.0,47.666666666666664
2019_21,albon,3,82.81366666666666,71.087,11.27226499964502,3.0,66.0
2019_21,perez,3,84.49666666666666,72.84,11.510401334831412,11.666666666666666,65.66666666666667
2019_21,norris,3,84.015,72.328,10.643743608336306,10.0,58.333333333333336
2019_21,kvyat,3,83.753,72.385,11.188761980964049,7.666666666666667,65.33333333333333
2019_21,sainz,3,84.771,73.158,11.734489024523674,13.666666666666666,65.33333333333333
2019_21,ricciardo,3,84.481,72.733,11.768186181396004,11.333333333333334,66.0
2019_21,hulkenberg,3,84.054,72.934,10.664149567593283,11.0,65.33333333333333
2019_21,raikkonen,3,84.27499999999999,73.135,11.20686899480255,10.666666666666666,61.333333333333336
2019_21,kevin_magnussen,3,85.097,73.262,11.318008511512383,16.333333333333332,64.0
2019_21,grosjean,3,85.49000000000001,73.619,11.62195224564273,18.0,65.0
2019_21,giovinazzi,3,84.666,73.02,11.298897055317688,13.333333333333334,65.33333333333333
2019_21,russell,3,85.42566666666666,73.752,11.59702324832637,17.666666666666668,64.66666666666667
2019_21,gasly,3,84.26833333333333,72.425,12.078465916203466,10.333333333333334,65.0
2019_21,kubica,3,86.35966666666667,74.553,12.605383038827323,17.666666666666668,56.666666666666664
2019_21,stroll,3,84.63499999999999,72.603,11.63987998219913,12.666666666666666,63.333333333333336
2020_01,bottas,3,89.12333333333333,70.69800000000001,13.07724033918811,1.6666666666666667,54.0
2020_01,leclerc,3,89.34466666666667,71.423,12.79203487417941,3.6666666666666665,58.666666666666664
2020_01,norris,3,91.14266666666667,72.328,13.456704334849437,7.666666666666667,60.333333333333336
2020_01,hamilton,3,89.60366666666665,71.082,13.101252976549825,3.6666666666666665,60.666666666666664
2020_01,sainz,3,91.76533333333333,73.158,13.158654068288627,12.666666666666666,60.0
2020_01,perez,3,91.88133333333333,72.84,13.502085032402299,11.333333333333334,60.0
2020_01,gasly,3,91.89633333333332,72.425,13.783108994546751,11.666666666666666,59.333333333333336
2020_01,ocon,3,86.19066666666667,72.352,12.999561078060376,13.0,61.0
2020_01,giovinazzi,3,92.08,73.02,13.544298086894969,13.0,60.0
2020_01,vettel,3,91.22566666666665,71.384,14.054800943291779,9.0,42.333333333333336
2020_01,latifi,0,0.0,0.0,0.0,0.0,0.0
2020_01,kvyat,3,91.19200000000001,72.385,13.364703239004847,8.333333333333334,60.0
2020_01,albon,3,90.445,71.087,13.794640215194688,5.0,60.666666666666664
2020_01,raikkonen,3,91.96166666666666,73.135,13.390415037962372,12.666666666666666,60.0
2020_01,russell,3,92.68833333333333,73.752,13.410949415392718,16.333333333333332,59.666666666666664
2020_01,grosjean,3,92.85166666666667,73.619,13.634681375896623,18.0,60.0
2020_01,kevin_magnussen,3,92.46633333333334,73.262,13.652066420712856,16.0,59.0
2020_01,stroll,3,92.103,72.603,13.840935156267442,13.333333333333334,55.0
2020_01,ricciardo,3,91.49566666666665,72.733,13.269670036925891,10.333333333333334,60.333333333333336
2020_01,max_verstappen,3,90.065,70.862,13.63026443861845,4.0,60.666666666666664
2020_02,hamilton,3,79.359,67.712,14.15541255727528,2.3333333333333335,65.66666666666667
2020_02,bottas,3,79.35666666666667,67.657,14.44894972730621,1.6666666666666667,59.0
2020_02,max_verstappen,3,80.444,69.351,14.632441104158481,7.333333333333333,45.666666666666664
2020_02,albon,3,80.57933333333334,68.432,15.339896486685369,6.333333333333333,64.33333333333333
2020_02,norris,3,80.943,67.475,15.740225940775655,6.666666666666667,65.33333333333333
2020_02,perez,3,81.26133333333334,68.305,15.22924883972359,9.666666666666666,65.33333333333333
2020_02,stroll,3,82.085,70.326,15.048394000689907,15.0,43.333333333333336
2020_02,ricciardo,3,81.51100000000001,70.61,13.942119948797838,12.0,47.333333333333336
2020_02,sainz,3,80.80866666666667,67.974,14.639105740750997,9.333333333333334,65.33333333333333
2020_02,kvyat,3,81.24733333333334,69.135,14.890558671707236,10.0,64.66666666666667
2020_02,raikkonen,3,81.76933333333334,69.031,15.205346961586311,13.666666666666666,59.333333333333336
2020_02,kevin_magnussen,3,82.59066666666666,70.72,15.026071594250954,18.666666666666668,49.666666666666664
2020_02,grosjean,3,82.50433333333332,70.228,15.02745980604248,17.666666666666668,58.0
2020_02,giovinazzi,3,81.69066666666667,68.79599999999999,15.34618835049567,12.666666666666666,65.33333333333333
2020_02,gasly,3,81.288,69.025,15.002686581631526,10.0,65.0
2020_02,russell,3,82.04766666666667,69.31700000000001,14.977701789289599,15.333333333333334,58.0
2020_02,latifi,1,69.662,69.662,0.0,16.0,71.0
2020_02,ocon,3,81.625,68.932,15.594934369852284,11.333333333333334,61.666666666666664
2020_02,leclerc,3,79.92200000000001,67.901,14.580898943480822,4.666666666666667,63.666666666666664
2020_02,vettel,3,80.045,68.623,14.245489274386703,5.333333333333333,63.666666666666664
2020_03,hamilton,3,77.90466666666667,66.719,15.122199230123758,2.3333333333333335,65.66666666666667
2020_03,max_verstappen,3,78.87166666666667,66.145,15.785594473724736,7.333333333333333,45.666666666666664
2020_03,bottas,3,78.302,67.534,15.14136077107999,3.6666666666666665,65.66666666666667
2020_03,stroll,3,80.49499999999999,67.833,16.176004512857926,15.0,45.333333333333336
2020_03,albon,3,79.31666666666668,67.299,16.2009994821993,7.0,64.33333333333333
2020_03,vettel,3,,68.623,15.752499999999998,5.5,42.333333333333336
2020_03,perez,3,79.37733333333334,67.188,16.454802223734635,7.0,65.33333333333333
2020_03,ricciardo,3,79.87733333333334,67.832,15.112944591383316,11.333333333333334,47.333333333333336
2020_03,sainz,3,78.29566666666666,65.619,16.290672348173832,4.333333333333333,65.0
2020_03,kevin_magnussen,3,80.83966666666667,68.009,16.266032713056436,16.666666666666668,49.333333333333336
2020_03,leclerc,3,87.90733333333333,67.901,14.296818348460924,9.0,43.333333333333336
2020_03,kvyat,3,79.91166666666668,68.378,15.778814749178373,11.666666666666666,64.33333333333333
2020_03,norris,3,79.23133333333334,67.193,16.825764020955752,6.0,65.33333333333333
2020_03,ocon,3,80.61466666666668,68.932,16.247497250004045,13.666666666666666,46.666666666666664
2020_03,raikkonen,3,80.185,68.382,16.235212492193213,13.333333333333334,59.0
2020_03,grosjean,3,80.647,68.047,16.301226150201096,15.666666666666666,57.666666666666664
2020_03,giovinazzi,3,80.188,68.512,16.311951283236066,13.0,65.0
2020_03,russell,3,80.33066666666667,68.601,16.084621482093453,14.333333333333334,57.333333333333336
2020_03,latifi,2,69.23400000000001,68.806,0.4280000000000044,16.5,70.0
2020_03,gasly,3,79.75533333333334,67.827,16.02955982621551,9.666666666666666,64.66666666666667
2020_04,hamilton,3,70.35266666666666,66.719,4.455106159104279,2.3333333333333335,70.66666666666667
2020_04,max_verstappen,3,71.55999999999999,66.145,5.547590528028062,7.0,50.666666666666664
2020_04,leclerc,3,81.36699999999999,67.901,11.224488347656058,13.0,48.0
2020_04,ricciardo,3,72.658,67.832,4.991207469140108,11.666666666666666,52.333333333333336
2020_04,norris,3,71.53766666666667,67.193,5.945997047500854,4.666666666666667,70.33333333333333
2020_04,ocon,3,72.838,68.932,5.251255532410001,13.666666666666666,55.0
2020_04,gasly,3,73.597,67.827,7.329234794074113,13.0,52.0
2020_04,albon,3,71.72366666666666,67.299,5.475842238617013,6.0,69.33333333333333
2020_04,stroll,3,72.37733333333334,67.833,4.773599364095074,10.333333333333334,53.666666666666664
2020_04,vettel,3,,68.623,5.869999999999997,11.0,47.0
2020_04,bottas,3,70.952,67.534,4.747073414220593,3.6666666666666665,70.66666666666667
2020_04,russell,3,72.634,68.601,5.205448363653865,13.0,62.333333333333336
2020_04,sainz,3,71.35666666666667,65.619,6.520320356819561,7.0,70.0
2020_04,giovinazzi,3,72.468,68.512,5.39505650263894,11.666666666666666,70.0
2020_04,latifi,3,73.22200000000001,68.806,5.650700015632284,17.333333333333332,68.33333333333333
2020_04,grosjean,3,72.83566666666665,68.047,5.30524899405192,13.666666666666666,62.666666666666664
2020_04,raikkonen,3,72.76733333333334,68.382,5.748994250204886,14.333333333333334,64.0
2020_04,kvyat,3,72.81966666666666,68.378,5.754489976434825,14.666666666666666,69.33333333333333
2020_04,kevin_magnussen,3,72.72866666666665,68.009,4.88468575129341,12.333333333333334,54.333333333333336
2020_04,hulkenberg,3,91.54833333333333,72.934,13.309625497694851,11.666666666666666,60.0
2020_05,max_verstappen,3,77.47533333333334,66.145,8.638527356493638,2.3333333333333335,64.33333333333333
2020_05,hamilton,3,77.528,66.719,9.215392594277615,2.3333333333333335,64.33333333333333
2020_05,bottas,3,78.15466666666667,67.534,8.878397765863436,4.333333333333333,64.33333333333333
2020_05,leclerc,3,88.67099999999999,80.821,5.997886516654566,14.666666666666666,41.666666666666664
2020_05,albon,3,78.476,67.299,8.758995262014926,4.333333333333333,64.33333333333333
2020_05,stroll,3,79.09366666666666,67.833,9.243951584083987,8.666666666666666,64.33333333333333
2020_05,hulkenberg,3,,72.934,15.170000000000002,14.5,62.5
2020_05,ocon,3,79.69099999999999,69.321,8.24422626246191,12.333333333333334,48.666666666666664
2020_05,norris,3,79.06533333333333,67.193,9.355298546219082,8.333333333333334,64.0
2020_05,kvyat,3,80.589,68.378,9.827737718654618,16.333333333333332,50.0
2020_05,gasly,3,80.45633333333333,67.827,9.22479518592268,11.666666666666666,45.666666666666664
2020_05,vettel,3,,,5.087000000000003,14.5,40.666666666666664
2020_05,sainz,3,78.68133333333334,65.619,10.01310389217827,8.666666666666666,63.666666666666664
2020_05,ricciardo,3,78.94866666666665,67.832,8.848195045067417,7.0,64.0
2020_05,raikkonen,3,79.748,68.382,8.851336283296435,14.0,63.333333333333336
2020_05,grosjean,3,79.35366666666665,68.047,8.894985791007326,10.666666666666666,63.666666666666664
2020_05,giovinazzi,3,79.86166666666666,68.512,9.172794569934632,14.333333333333334,63.666666666666664
2020_05,russell,3,79.81566666666667,68.601,9.08879465177986,13.666666666666666,63.333333333333336
2020_05,latifi,3,80.16833333333334,68.806,8.886822316716417,16.666666666666668,62.0
2020_05,kevin_magnussen,3,,68.009,5.723999999999997,8.5,46.666666666666664
2020_06,hamilton,3,84.772,76.627,5.7683395068829535,1.6666666666666667,58.0
2020_06,max_verstappen,3,85.24866666666667,79.184,4.395982433490333,2.3333333333333335,58.0
2020_06,bottas,3,85.565,77.66499999999999,5.58987179340159,3.3333333333333335,58.0
2020_06,stroll,3,86.77499999999999,78.973,5.519287635193511,10.333333333333334,58.0
2020_06,perez,3,71.861,67.188,5.836623053330295,6.666666666666667,70.33333333333333
2020_06,sainz,3,86.99366666666667,80.477,4.614659563704443,11.333333333333334,57.666666666666664
2020_06,vettel,3,87.22833333333334,80.363,4.85557942531636,14.0,57.666666666666664
2020_06,albon,3,85.86866666666667,79.44,4.557122800871426,3.3333333333333335,58.0
2020_06,gasly,3,87.878,83.939,2.7924387191127447,11.333333333333334,39.666666666666664
2020_06,norris,3,86.90033333333334,79.945,4.9250987356149105,10.333333333333334,57.666666666666664
2020_06,ricciardo,3,86.72733333333333,79.532,5.134216287700482,9.333333333333334,57.333333333333336
2020_06,kvyat,3,88.04233333333333,80.946,5.065913299253705,16.0,44.0
2020_06,ocon,3,86.77566666666667,80.261,4.627773066557562,9.666666666666666,57.666666666666664
2020_06,raikkonen,3,87.53933333333333,80.889,4.758499226530241,15.333333333333334,57.0
2020_06,kevin_magnussen,3,,79.457,6.186500000000002,13.0,37.666666666666664
2020_06,giovinazzi,3,87.633,80.096,5.340722610284115,15.666666666666666,57.333333333333336
2020_06,russell,3,87.418,79.98400000000001,5.261355718823804,14.0,57.333333333333336
2020_06,latifi,3,87.21633333333334,81.19800000000001,4.261545285717636,12.666666666666666,56.0
2020_06,grosjean,3,86.93566666666668,80.232,4.758143218618887,11.333333333333334,57.333333333333336
2020_06,leclerc,3,87.06200000000001,80.821,4.423354006482712,11.0,57.666666666666664
2020_07,hamilton,3,85.83699999999999,79.822,4.265365244227819,2.0,56.666666666666664
2020_07,bottas,3,85.73766666666666,78.18299999999999,5.345854551789539,3.0,56.666666666666664
2020_07,max_verstappen,3,86.01299999999999,81.477,3.3499580096870867,2.3333333333333335,56.666666666666664
2020_07,ricciardo,3,87.70466666666668,82.464,3.7690926700673697,11.666666666666666,56.0
2020_07,ocon,3,87.41333333333334,82.174,3.7311056746701152,8.666666666666666,56.333333333333336
2020_07,albon,3,86.78666666666668,82.194,3.263400714319682,5.333333333333333,56.333333333333336
2020_07,norris,3,87.71600000000001,82.392,3.7736924446312106,12.0,56.333333333333336
2020_07,gasly,3,87.41266666666667,82.543,3.4491564508184043,10.333333333333334,56.333333333333336
2020_07,stroll,3,87.79199999999999,82.024,4.081892453262332,12.0,56.333333333333336
2020_07,perez,3,76.59766666666667,67.188,6.7268876574204475,10.0,68.33333333333333
2020_07,kvyat,3,88.50566666666667,82.336,4.4177932902701045,14.0,42.666666666666664
2020_07,raikkonen,3,87.87233333333332,81.888,4.293712949055732,12.0,55.666666666666664
2020_07,vettel,3,88.00966666666666,82.707,3.7509182283216447,15.333333333333334,56.333333333333336
2020_07,leclerc,3,88.111,83.968,2.945037294613881,12.333333333333334,47.333333333333336
2020_07,grosjean,3,86.99466666666666,80.40899999999999,4.675024729584034,8.333333333333334,55.666666666666664
2020_07,latifi,3,87.49366666666667,82.03,3.869938874050713,9.333333333333334,55.666666666666664
2020_07,kevin_magnussen,3,,,4.177999999999997,19.5,36.333333333333336
2020_07,giovinazzi,3,88.20133333333332,81.801,4.5389720079428635,14.0,56.0
2020_07,russell,3,88.25766666666665,82.503,4.0752644358645265,16.0,56.0
2020_07,sainz,3,87.42500000000001,81.771,4.005679551170646,8.0,56.333333333333336
2020_08,gasly,3,93.49133333333333,82.543,10.603097168071011,9.0,53.666666666666664
2020_08,sainz,3,,81.771,4.392499999999998,7.0,58.5
2020_08,stroll,3,94.01233333333334,82.024,11.288279240974783,12.0,53.666666666666664
2020_08,norris,3,93.88066666666667,82.392,10.914315533076525,11.666666666666666,53.666666666666664
2020_08,bottas,3,91.97699999999999,78.18299999999999,12.26593407232677,3.3333333333333335,54.0
2020_08,ricciardo,3,93.705,82.464,10.37030590998485,10.333333333333334,53.333333333333336
2020_08,hamilton,3,92.01033333333334,79.822,11.67923126275394,1.6666666666666667,54.0
2020_08,ocon,3,93.76299999999999,82.174,10.997393539683234,10.0,53.666666666666664
2020_08,kvyat,3,94.302,82.336,11.504609974556574,13.0,53.666666666666664
2020_08,perez,3,90.33133333333335,80.09,12.807020218961513,11.666666666666666,59.333333333333336
2020_08,latifi,3,93.34266666666667,82.03,10.889344067583787,6.666666666666667,53.0
2020_08,grosjean,3,93.74000000000001,80.40899999999999,12.266127533442114,11.333333333333334,53.0
2020_08,raikkonen,3,94.48866666666667,81.888,11.566552045541584,13.0,53.333333333333336
2020_08,russell,3,95.22166666666665,82.503,12.242366065793359,16.666666666666668,41.666666666666664
2020_08,albon,3,93.469,82.194,11.197365434184354,8.666666666666666,53.666666666666664
2020_08,giovinazzi,3,95.14,81.801,12.466407207638724,14.666666666666666,41.666666666666664
2020_08,max_verstappen,3,93.08233333333334,81.477,11.247198801874577,4.666666666666667,54.0
2020_08,leclerc,3,94.12,83.968,10.066977831835466,10.666666666666666,44.666666666666664
2020_08,kevin_magnussen,3,94.46233333333333,83.474,10.217553664595496,15.333333333333334,50.666666666666664
2020_08,vettel,3,94.48333333333333,82.707,11.428400364394351,15.666666666666666,53.666666666666664
2020_09,hamilton,3,90.10866666666668,79.822,12.536923315639381,1.6666666666666667,54.333333333333336
2020_09,bottas,3,90.04233333333333,78.18299999999999,12.903409403030748,3.6666666666666665,54.333333333333336
2020_09,albon,3,91.952,82.194,11.920373260375134,12.666666666666666,54.0
2020_09,ricciardo,3,91.28166666666668,82.464,11.47102117899226,6.333333333333333,54.0
2020_09,perez,3,91.74666666666667,82.515,11.791365607464176,11.0,54.0
2020_09,norris,3,91.72533333333332,82.392,11.921938693946641,10.333333333333334,54.0
2020_09,kvyat,3,92.21566666666666,82.336,12.487313891394823,12.333333333333334,54.0
2020_09,leclerc,3,92.61133333333333,83.968,10.80102023987652,14.333333333333334,35.0
2020_09,raikkonen,3,92.18166666666667,81.888,12.5314862734722,11.333333333333334,54.0
2020_09,vettel,3,93.25733333333334,82.707,11.944990591131592,18.0,38.333333333333336
2020_09,russell,3,92.89266666666667,82.503,13.359942672864362,14.0,42.333333333333336
2020_09,grosjean,3,91.73733333333332,80.40899999999999,13.049250919326965,10.666666666666666,53.666666666666664
2020_09,stroll,3,91.68566666666668,82.024,12.362918542516118,8.0,54.0
2020_09,ocon,3,91.73466666666667,82.174,11.92072104456027,10.333333333333334,54.0
2020_09,latifi,3,91.69233333333334,82.03,11.628545748382395,10.333333333333334,53.666666666666664
2020_09,kevin_magnussen,3,92.44800000000002,83.474,11.095867428912438,14.666666666666666,42.0
2020_09,giovinazzi,3,92.81666666666666,81.801,13.476131401687788,13.0,42.333333333333336
2020_09,sainz,3,,81.771,1.055500000000002,3.5,59.0
2020_09,max_verstappen,3,91.77366666666667,81.477,11.806458609121066,9.666666666666666,46.666666666666664
2020_09,gasly,3,91.473,82.543,11.588571266553954,8.666666666666666,54.0
2020_10,bottas,3,90.45866666666667,79.432,12.528757702005239,4.0,52.0
2020_10,max_verstappen,3,,85.539,11.383000000000004,12.5,37.0
2020_10,hamilton,3,89.779,78.833,12.813046033893222,1.3333333333333333,52.0
2020_10,perez,3,91.11900000000001,80.632,12.305001124204205,7.333333333333333,52.0
2020_10,ricciardo,3,90.60233333333333,80.426,12.020298840803513,3.0,52.0
2020_10,leclerc,3,91.69833333333332,81.229,11.580669362730678,10.666666666666666,42.0
2020_10,ocon,3,108.27433333333333,84.49,19.312282556848523,12.0,34.666666666666664
2020_10,kvyat,3,91.923,81.458,12.723490637399783,11.666666666666666,52.0
2020_10,gasly,3,,84.037,11.900999999999996,4.5,48.5
2020_10,albon,3,91.23366666666665,80.039,12.53580063480412,10.0,52.0
2020_10,giovinazzi,3,110.15266666666666,84.856,20.018609214650475,16.333333333333332,22.333333333333332
2020_10,kevin_magnussen,3,109.22733333333333,85.787,19.62281461859016,14.0,22.0
2020_10,vettel,3,92.75566666666667,81.202,12.40046935491646,14.666666666666666,36.333333333333336
2020_10,raikkonen,3,91.94033333333334,81.164,12.732754672715387,11.0,52.0
2020_10,norris,3,91.32733333333333,81.19800000000001,12.242498256301914,8.333333333333334,52.0
2020_10,latifi,3,108.13733333333334,84.999,18.92894563595366,12.0,34.333333333333336
2020_10,grosjean,3,92.35533333333335,82.263,12.531758757475167,14.0,52.0
2020_10,russell,3,92.60666666666667,81.645,13.586557678660018,12.666666666666666,40.333333333333336
2020_10,sainz,3,,,25.110500000000002,10.0,29.0
2020_10,stroll,3,91.70033333333333,82.068,12.3514685856469,9.333333333333334,46.333333333333336
2020_11,hamilton,3,86.55133333333333,78.833,8.303576030174526,3.0,55.0
2020_11,max_verstappen,3,,85.539,5.896499999999996,10.0,41.5
2020_11,ricciardo,3,87.40333333333335,80.426,7.546673498230121,4.666666666666667,55.0
2020_11,perez,3,87.70300000000002,80.632,7.5340908321221205,7.0,55.0
2020_11,sainz,3,,83.882,25.110500000000002,10.0,29.0
2020_11,gasly,3,,84.037,6.596999999999994,4.0,53.0
2020_11,leclerc,3,88.76933333333334,81.229,7.530743758458095,13.0,45.0
2020_11,hulkenberg,3,,90.087,6.593499999999999,11.0,53.0
2020_11,grosjean,3,88.88733333333334,82.263,7.654460761905804,13.333333333333334,54.666666666666664
2020_11,giovinazzi,3,106.14366666666666,84.856,20.487476277526774,15.333333333333334,36.666666666666664
2020_11,vettel,3,89.29899999999999,81.202,7.664415481083123,14.0,39.0
2020_11,raikkonen,3,88.28566666666667,81.164,7.624510228350554,9.666666666666666,54.666666666666664
2020_11,kevin_magnussen,3,106.65966666666668,85.787,20.102666760628775,17.333333333333332,24.666666666666668
2020_11,latifi,3,105.80266666666667,84.999,19.22559353801305,16.0,37.0
2020_11,kvyat,3,88.35666666666668,81.458,7.719180886308834,10.666666666666666,55.0
2020_11,norris,3,87.60233333333333,81.19800000000001,7.02184070517759,6.333333333333333,54.666666666666664
2020_11,albon,3,87.78066666666666,80.039,7.753812066045682,9.0,55.0
2020_11,ocon,3,105.16633333333334,84.49,19.764417561758698,13.0,37.666666666666664
2020_11,bottas,3,86.80766666666666,79.432,7.461011295766517,2.6666666666666665,55.0
2020_11,russell,3,87.806,81.645,6.84451756274076,8.0,54.666666666666664
2020_12,hamilton,3,88.351,78.833,7.856864005441359,3.3333333333333335,57.333333333333336
2020_12,bottas,3,89.44866666666667,79.432,7.387852070948783,6.0,43.333333333333336
2020_12,max_verstappen,3,,,4.596499999999999,2.0,56.5
2020_12,leclerc,3,90.33133333333332,81.229,7.281594346173248,10.0,57.333333333333336
2020_12,gasly,3,,,3.5604999999999976,3.5,56.5
2020_12,sainz,3,,90.129,21.987000000000002,12.0,32.5
2020_12,perez,3,89.491,80.632,7.149546885409353,5.666666666666667,57.333333333333336
2020_12,ocon,3,108.06599999999999,93.189,16.956986347815466,15.666666666666666,27.333333333333332
2020_12,ricciardo,3,89.29866666666668,80.426,7.130870041976331,4.333333333333333,57.333333333333336
2020_12,vettel,3,90.39933333333333,81.202,7.506055570152821,9.666666666666666,57.0
2020_12,raikkonen,3,90.178,81.164,7.227405066827236,8.333333333333334,57.0
2020_12,albon,3,90.24866666666667,80.039,7.629745401315101,10.0,45.0
2020_12,norris,3,90.301,81.19800000000001,6.75877488898691,9.666666666666666,51.0
2020_12,russell,3,91.17433333333334,81.645,6.836310619690196,11.666666666666666,41.0
2020_12,giovinazzi,3,108.16133333333333,90.90899999999999,18.492587998679067,14.666666666666666,39.0
2020_12,kevin_magnussen,3,108.21600000000001,90.456,18.54701873617429,14.0,39.0
2020_12,grosjean,3,91.14633333333335,82.263,7.089611382548099,14.0,57.0
2020_12,latifi,3,107.92866666666667,91.377,17.035433901789013,15.0,39.333333333333336
2020_12,kvyat,3,90.935,81.458,7.272243441103077,12.666666666666666,57.333333333333336
