race_id,driver_id,races_count_previous_5,top10_finishes_previous_5,top10_rate_previous_5,points_previous_5,avg_points_previous_5,points_finishes_previous_5,avg_finish_position_previous_5,avg_grid_position_previous_5,best_finish_previous_5,worst_finish_previous_5,avg_laps_completed_previous_5,dnf_previous_5
2024_10,leclerc,5,4,0.8,67.0,13.4,4,6.0,4.6,1,19,58.8,1
2024_10,sainz,5,4,0.8,45.0,9.0,4,6.8,5.8,3,16,61.2,1
2024_10,piastri,5,4,0.8,44.0,8.8,4,6.4,4.4,2,13,64.8,0
2024_10,perez,5,3,0.6,31.0,6.2,3,10.2,9.8,3,18,45.4,2
2024_10,gasly,5,2,0.4,3.0,0.6,2,12.0,13.4,9,16,64.4,2
2024_10,ocon,5,2,0.4,2.0,0.4,2,12.4,13.4,10,17,49.0,2
2024_10,hulkenberg,5,1,0.2,1.0,0.2,1,12.4,12.8,10,19,49.0,2
2024_10,alonso,5,3,0.6,17.0,3.4,3,10.4,11.6,6,19,64.2,2
2024_10,zhou,5,0,0.0,0.0,0.0,0,14.8,18.0,14,16,64.0,3
2024_10,stroll,5,2,0.4,8.0,1.6,2,12.4,11.4,7,17,64.4,1
2024_10,ricciardo,5,1,0.2,4.0,0.8,1,13.2,11.6,8,18,59.6,3
2024_10,bottas,5,0,0.0,0.0,0.0,0,16.0,15.6,13,20,56.8,3
2024_10,kevin_magnussen,5,0,0.0,0.0,0.0,0,15.8,17.4,12,20,49.0,2
2024_10,albon,5,1,0.2,2.0,0.4,1,15.2,12.2,9,20,58.6,3
2024_10,tsunoda,5,3,0.6,11.0,2.2,3,11.6,10.4,7,19,58.4,3
2024_10,sargeant,5,0,0.0,0.0,0.0,0,17.8,16.8,15,20,48.8,4
2024_11,russell,5,5,1.0,48.0,9.6,5,5.4,4.6,3,8,66.8,0
2024_11,piastri,5,4,0.8,46.0,9.2,4,6.2,5.2,2,13,66.8,0
2024_11,sainz,5,4,0.8,43.0,8.6,4,7.0,5.6,3,16,63.2,1
2024_11,hamilton,5,5,1.0,51.0,10.2,5,5.2,6.6,3,7,66.8,0
2024_11,max_verstappen,5,5,1.0,101.0,20.2,5,2.2,2.4,1,6,66.8,0
2024_11,hulkenberg,5,0,0.0,0.0,0.0,0,12.6,13.6,11,19,51.0,2
2024_11,perez,5,3,0.6,20.0,4.0,3,11.2,11.6,4,18,47.4,2
2024_11,kevin_magnussen,5,0,0.0,0.0,0.0,0,16.0,17.2,12,20,50.8,3
2024_11,ricciardo,5,1,0.2,4.0,0.8,1,12.6,12.8,8,15,66.0,3
2024_11,gasly,5,3,0.6,5.0,1.0,3,11.2,11.8,9,16,66.4,2
2024_11,leclerc,5,4,0.8,65.0,13.0,4,6.2,4.4,1,19,60.8,1
2024_11,ocon,5,3,0.6,3.0,0.6,3,12.2,12.4,10,17,51.0,2
2024_11,stroll,5,2,0.4,8.0,1.6,2,12.2,12.0,7,17,66.2,2
2024_11,tsunoda,5,3,0.6,11.0,2.2,3,11.6,10.0,7,19,66.2,3
2024_11,albon,5,1,0.2,2.0,0.4,1,16.4,13.4,9,20,60.4,4
2024_11,bottas,5,0,0.0,0.0,0.0,0,15.2,16.0,13,18,66.0,3
2024_11,zhou,5,0,0.0,0.0,0.0,0,14.6,17.8,13,16,65.8,4
2024_11,alonso,5,2,0.4,10.0,2.0,2,11.4,13.0,6,19,66.0,3
2024_11,sargeant,5,0,0.0,0.0,0.0,0,18.4,16.6,15,20,50.4,5
2024_11,norris,5,5,1.0,92.0,18.4,5,2.2,3.0,1,4,66.8,0
2024_12,hamilton,5,5,1.0,55.0,11.0,5,4.8,6.0,3,7,69.6,0
2024_12,max_verstappen,5,5,1.0,93.0,18.6,5,2.8,2.4,1,6,69.6,0
2024_12,norris,5,4,0.8,67.0,13.4,4,6.0,2.4,2,20,68.2,1
2024_12,piastri,5,5,1.0,64.0,12.8,5,4.0,5.4,2,7,69.6,0
2024_12,sainz,5,4,0.8,48.0,9.6,4,6.6,5.8,3,16,66.0,1
2024_12,hulkenberg,5,1,0.2,8.0,1.6,1,11.6,13.6,6,19,53.8,2
2024_12,stroll,5,2,0.4,8.0,1.6,2,11.4,13.2,7,14,68.8,3
2024_12,alonso,5,1,0.2,8.0,1.6,1,13.2,13.0,6,19,68.6,4
2024_12,albon,5,1,0.2,2.0,0.4,1,15.8,13.8,9,20,63.0,5
2024_12,tsunoda,5,2,0.4,5.0,1.0,2,13.0,10.8,8,19,68.8,4
2024_12,sargeant,5,0,0.0,0.0,0.0,0,18.2,17.0,15,20,58.8,5
2024_12,kevin_magnussen,5,1,0.2,4.0,0.8,1,13.8,16.0,8,20,53.6,3
2024_12,ricciardo,5,2,0.4,6.0,1.2,2,11.4,11.0,8,15,68.8,3
2024_12,leclerc,5,3,0.6,50.0,10.0,3,7.8,5.2,1,19,63.6,1
2024_12,bottas,5,0,0.0,0.0,0.0,0,15.2,16.4,13,18,68.6,4
2024_12,ocon,5,2,0.4,2.0,0.4,2,12.6,11.8,10,17,53.8,2
2024_12,perez,5,3,0.6,14.0,2.8,3,11.8,12.4,7,18,50.2,2
2024_12,zhou,5,0,0.0,0.0,0.0,0,15.2,18.0,13,17,68.4,5
2024_12,russell,5,5,1.0,69.0,13.8,5,4.0,3.8,1,7,69.6,0
2024_12,gasly,5,4,0.8,6.0,1.2,4,10.8,12.0,9,16,69.2,2
2024_13,piastri,5,5,1.0,64.0,12.8,5,4.0,5.4,2,7,67.4,0
2024_13,norris,5,4,0.8,64.0,12.8,4,6.2,2.6,2,20,66.0,1
2024_13,hamilton,5,5,1.0,72.0,14.4,5,3.8,4.8,1,7,67.4,0
2024_13,leclerc,5,2,0.4,35.0,7.0,2,10.0,6.8,1,19,61.2,2
2024_13,max_verstappen,5,5,1.0,86.0,17.2,5,3.0,3.0,1,6,67.4,0
2024_13,sainz,5,4,0.8,49.0,9.8,4,6.6,6.4,3,16,63.8,1
2024_13,perez,5,2,0.4,10.0,2.0,2,13.6,14.2,7,18,47.6,3
2024_13,russell,5,4,0.8,62.0,12.4,4,6.4,2.8,1,19,63.6,1
2024_13,tsunoda,5,2,0.4,5.0,1.0,2,13.0,12.0,8,19,66.8,3
2024_13,stroll,5,2,0.4,12.0,2.4,2,11.0,12.2,7,14,66.6,3
2024_13,alonso,5,2,0.4,12.0,2.4,2,11.0,11.0,6,18,66.6,3
2024_13,ricciardo,5,2,0.4,6.0,1.2,2,11.4,12.2,8,15,66.6,3
2024_13,hulkenberg,5,2,0.4,16.0,3.2,2,10.6,12.8,6,19,51.8,1
2024_13,albon,5,2,0.4,4.0,0.8,2,13.6,12.8,9,18,63.2,4
2024_13,kevin_magnussen,5,1,0.2,4.0,0.8,1,13.8,15.8,8,20,51.6,2
2024_13,bottas,5,0,0.0,0.0,0.0,0,14.6,16.4,13,16,66.4,4
2024_13,sargeant,5,0,0.0,0.0,0.0,0,17.0,15.6,11,20,56.8,4
2024_13,ocon,5,2,0.4,2.0,0.4,2,13.0,13.0,10,17,51.4,2
2024_13,zhou,5,0,0.0,0.0,0.0,0,15.8,17.4,13,18,66.0,5
2024_13,gasly,5,4,0.8,6.0,1.2,4,11.6,12.8,9,20,56.8,1
2024_14,hamilton,5,5,1.0,80.0,16.0,5,3.0,4.4,1,4,65.8,0
2024_14,piastri,5,5,1.0,71.0,14.2,5,3.8,5.4,1,7,65.8,0
2024_14,leclerc,5,2,0.4,22.0,4.4,2,10.6,7.8,4,19,59.6,2
2024_14,max_verstappen,5,5,1.0,88.0,17.6,5,2.8,2.4,1,5,65.8,0
2024_14,norris,5,4,0.8,70.0,14.0,4,5.8,2.0,2,20,64.4,1
2024_14,sainz,5,4,0.8,42.0,8.4,4,7.2,6.6,3,16,62.2,1
2024_14,perez,5,3,0.6,16.0,3.2,3,11.4,14.2,7,18,61.6,2
2024_14,alonso,5,2,0.4,12.0,2.4,2,11.0,9.6,6,18,65.4,2
2024_14,ocon,5,2,0.4,2.0,0.4,2,13.2,14.6,10,18,65.2,2
2024_14,ricciardo,5,2,0.4,6.0,1.2,2,11.4,11.6,8,15,65.2,3
2024_14,stroll,5,3,0.6,13.0,2.6,3,10.2,11.2,7,14,65.4,2
2024_14,albon,5,1,0.2,2.0,0.4,1,14.6,13.6,9,18,61.6,4
2024_14,gasly,5,3,0.6,5.0,1.0,3,13.6,14.8,9,20,48.0,1
2024_14,kevin_magnussen,5,1,0.2,4.0,0.8,1,12.8,14.8,8,17,65.4,2
2024_14,bottas,5,0,0.0,0.0,0.0,0,15.2,15.4,13,16,65.0,4
2024_14,tsunoda,5,2,0.4,3.0,0.6,2,13.2,12.4,9,19,65.4,2
2024_14,sargeant,5,0,0.0,0.0,0.0,0,17.4,15.4,11,20,55.4,4
2024_14,hulkenberg,5,2,0.4,16.0,3.2,2,9.4,11.2,6,13,65.6,1
2024_14,zhou,5,0,0.0,0.0,0.0,0,16.4,17.4,13,19,64.6,5
2024_14,russell,5,4,0.8,57.0,11.4,4,7.0,5.2,1,19,62.0,1
2024_15,norris,5,4,0.8,62.0,12.4,4,6.4,2.2,2,20,59.2,1
2024_15,max_verstappen,5,5,1.0,75.0,15.0,5,3.4,4.2,1,5,60.6,0
2024_15,leclerc,5,3,0.6,37.0,7.4,3,7.4,5.8,3,14,60.4,1
2024_15,piastri,5,5,1.0,79.0,15.8,5,3.2,5.6,1,7,60.6,0
2024_15,sainz,5,5,1.0,50.0,10.0,5,5.2,5.6,3,6,60.6,0
2024_15,perez,5,4,0.8,23.0,4.6,4,9.2,11.4,7,17,60.2,1
2024_15,russell,5,3,0.6,42.0,8.4,3,10.4,6.2,1,20,56.8,1
2024_15,hamilton,5,5,1.0,92.0,18.4,5,2.4,3.6,1,4,60.6,0
2024_15,gasly,5,2,0.4,3.0,0.6,2,14.4,14.2,9,20,42.8,1
2024_15,alonso,5,2,0.4,8.0,1.6,2,11.4,10.0,8,18,60.2,2
2024_15,hulkenberg,5,2,0.4,16.0,3.2,2,10.8,11.0,6,18,60.4,1
2024_15,ricciardo,5,2,0.4,3.0,0.6,2,11.8,13.2,9,15,60.0,3
2024_15,stroll,5,2,0.4,7.0,1.4,2,11.0,12.4,7,14,60.2,2
2024_15,albon,5,1,0.2,2.0,0.4,1,13.6,13.6,9,18,60.0,3
2024_15,ocon,5,2,0.4,3.0,0.6,2,13.0,12.8,9,18,60.0,2
2024_15,sargeant,5,0,0.0,0.0,0.0,0,16.8,16.4,11,20,59.6,3
2024_15,tsunoda,5,2,0.4,3.0,0.6,2,13.6,14.8,9,19,60.2,2
2024_15,kevin_magnussen,5,1,0.2,4.0,0.8,1,13.2,15.4,8,17,60.2,2
2024_15,bottas,5,0,0.0,0.0,0.0,0,15.6,14.4,15,16,59.8,4
2024_15,zhou,5,0,0.0,0.0,0.0,0,17.2,17.2,13,19,51.8,5
2024_16,leclerc,5,3,0.6,42.0,8.4,3,7.0,6.0,3,14,61.6,1
2024_16,piastri,5,5,1.0,85.0,17.0,5,2.6,4.4,1,4,61.8,0
2024_16,norris,5,4,0.8,69.0,13.8,4,6.2,2.2,1,20,60.4,1
2024_16,sainz,5,5,1.0,52.0,10.4,5,5.0,6.4,3,6,61.8,0
2024_16,hamilton,5,5,1.0,81.0,16.2,5,3.4,5.8,1,8,61.8,0
2024_16,max_verstappen,5,5,1.0,68.0,13.6,5,3.6,4.2,2,5,61.8,0
2024_16,russell,5,3,0.6,36.0,7.2,3,11.0,6.2,1,20,58.0,1
2024_16,perez,5,4,0.8,27.0,5.4,4,8.8,10.2,6,17,61.4,1
2024_16,albon,5,1,0.2,2.0,0.4,1,12.8,13.4,9,15,61.2,3
2024_16,kevin_magnussen,5,1,0.2,4.0,0.8,1,13.4,16.2,8,18,61.4,2
2024_16,alonso,5,3,0.6,9.0,1.8,3,11.0,9.4,8,18,61.4,2
2024_16,colapinto,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0
2024_16,ricciardo,5,2,0.4,3.0,0.6,2,11.2,12.2,9,13,61.2,3
2024_16,ocon,5,1,0.2,2.0,0.4,1,14.0,14.2,9,18,61.0,3
2024_16,gasly,5,2,0.4,3.0,0.6,2,14.4,14.6,9,20,43.8,2
2024_16,bottas,5,0,0.0,0.0,0.0,0,16.2,15.2,15,19,60.8,4
2024_16,hulkenberg,5,2,0.4,16.0,3.2,2,10.8,10.8,6,18,61.4,2
2024_16,zhou,5,0,0.0,0.0,0.0,0,18.6,17.6,17,20,52.8,5
2024_16,stroll,5,2,0.4,7.0,1.4,2,10.8,11.2,7,13,61.4,2
2024_16,tsunoda,5,2,0.4,3.0,0.6,2,13.2,13.6,9,17,61.4,2
2024_17,piastri,5,5,1.0,85.0,17.0,5,2.6,3.4,1,4,58.2,0
2024_17,leclerc,5,4,0.8,67.0,13.4,4,5.0,5.6,1,14,58.0,1
2024_17,russell,5,3,0.6,17.0,3.4,3,12.2,6.2,7,20,54.4,1
2024_17,norris,5,5,1.0,85.0,17.0,5,2.8,2.0,1,5,58.2,0
2024_17,max_verstappen,5,5,1.0,66.0,13.2,5,3.8,5.4,2,6,58.2,0
2024_17,alonso,5,3,0.6,9.0,1.8,3,9.6,8.6,8,11,58.0,1
2024_17,albon,5,2,0.4,4.0,0.8,2,11.6,12.0,9,14,57.8,2
2024_17,colapinto,1,0,0.0,0.0,0.0,0,12.0,18.0,12,12,53.0,0
2024_17,hamilton,5,5,1.0,79.0,15.8,5,3.6,6.0,1,8,58.2,0
2024_17,bearman,1,1,1.0,6.0,6.0,1,7.0,11.0,7,7,50.0,0
2024_17,hulkenberg,5,1,0.2,8.0,1.6,1,13.0,11.0,6,18,57.6,3
2024_17,gasly,5,1,0.2,2.0,0.4,1,15.4,14.8,9,20,40.0,3
2024_17,ricciardo,5,1,0.2,1.0,0.2,1,12.0,12.4,10,13,57.6,3
2024_17,zhou,5,0,0.0,0.0,0.0,0,18.8,17.6,18,20,49.2,5
2024_17,ocon,5,1,0.2,2.0,0.4,1,14.4,15.2,9,18,57.2,4
2024_17,bottas,5,0,0.0,0.0,0.0,0,16.2,15.4,15,19,57.2,4
2024_17,perez,5,4,0.8,25.0,5.0,4,9.0,10.2,6,17,57.8,1
2024_17,sainz,5,5,1.0,49.0,9.8,5,5.2,6.6,4,6,58.2,0
2024_17,stroll,5,2,0.4,7.0,1.4,2,12.0,11.2,7,19,57.8,2
2024_17,tsunoda,5,2,0.4,3.0,0.6,2,14.4,14.0,9,20,48.8,2
2024_18,norris,5,5,1.0,83.0,16.6,5,3.0,4.4,1,5,58.0,0
2024_18,max_verstappen,5,5,1.0,58.0,11.6,5,4.4,5.8,2,6,58.0,0
2024_18,piastri,5,5,1.0,98.0,19.6,5,2.0,2.8,1,4,58.0,0
2024_18,russell,5,4,0.8,32.0,6.4,4,9.0,7.0,3,20,58.0,0
2024_18,leclerc,5,5,1.0,85.0,17.0,5,2.6,3.6,1,4,58.0,0
2024_18,hamilton,5,5,1.0,56.0,11.2,5,5.2,9.4,1,9,58.0,0
2024_18,sainz,5,4,0.8,38.0,7.6,4,7.8,5.8,4,18,57.6,1
2024_18,alonso,5,3,0.6,13.0,2.6,3,9.2,8.0,6,11,57.8,1
2024_18,hulkenberg,5,0,0.0,0.0,0.0,0,14.0,12.2,11,18,57.4,3
2024_18,perez,5,4,0.8,25.0,5.0,4,9.0,7.0,6,17,57.6,1
2024_18,colapinto,2,1,0.5,4.0,2.0,1,10.0,13.0,8,12,52.0,0
2024_18,tsunoda,5,1,0.2,2.0,0.4,1,16.4,13.6,9,20,41.2,3
2024_18,ocon,5,1,0.2,2.0,0.4,1,14.2,15.6,9,18,57.2,4
2024_18,stroll,5,1,0.2,1.0,0.2,1,14.4,12.2,10,19,56.4,3
2024_18,zhou,5,0,0.0,0.0,0.0,0,18.0,18.2,14,20,49.4,4
2024_18,bottas,5,0,0.0,0.0,0.0,0,16.4,15.4,15,19,57.0,4
2024_18,gasly,5,1,0.2,2.0,0.4,1,13.8,14.6,9,20,50.2,3
2024_18,ricciardo,5,1,0.2,1.0,0.2,1,12.0,12.2,10,13,57.6,2
2024_18,kevin_magnussen,5,1,0.2,1.0,0.2,1,13.8,16.4,10,18,57.8,2
2024_18,albon,5,2,0.4,8.0,1.6,2,11.2,12.0,7,14,57.6,2
2024_19,leclerc,5,5,1.0,83.0,16.6,5,2.8,4.2,1,5,56.4,0
2024_19,sainz,5,4,0.8,36.0,7.2,4,8.0,7.0,4,18,56.0,1
2024_19,max_verstappen,5,5,1.0,66.0,13.2,5,3.8,5.6,2,6,56.4,0
2024_19,norris,5,5,1.0,90.0,18.0,5,2.8,4.4,1,5,56.4,0
2024_19,piastri,5,5,1.0,88.0,17.6,5,2.4,3.4,1,4,56.4,0
2024_19,russell,5,4,0.8,39.0,7.8,4,8.2,4.4,3,20,56.4,0
2024_19,perez,5,4,0.8,20.0,4.0,4,9.6,6.4,6,17,55.8,2
2024_19,hulkenberg,5,1,0.2,2.0,0.4,1,13.2,11.2,9,18,55.8,3
2024_19,lawson,5,1,0.2,2.0,0.4,1,12.2,13.8,9,17,58.6,2
2024_19,colapinto,3,1,0.3333333333333333,4.0,1.3333333333333333,1,10.333333333333334,12.666666666666666,8,12,55.0,1
2024_19,kevin_magnussen,5,1,0.2,1.0,0.2,1,15.2,15.8,10,19,58.8,3
2024_19,gasly,5,1,0.2,2.0,0.4,1,13.2,14.2,9,17,55.8,3
2024_19,alonso,5,4,0.8,17.0,3.4,4,8.6,8.0,6,11,56.0,2
2024_19,tsunoda,5,0,0.0,0.0,0.0,0,17.0,13.2,12,20,39.4,4
2024_19,stroll,5,0,0.0,0.0,0.0,0,15.2,14.0,11,19,54.6,4
2024_19,albon,5,2,0.4,8.0,1.6,2,12.4,11.6,7,20,46.8,2
2024_19,bottas,5,0,0.0,0.0,0.0,0,16.4,16.8,15,19,55.4,4
2024_19,ocon,5,1,0.2,2.0,0.4,1,13.2,14.8,9,15,55.6,4
2024_19,zhou,5,0,0.0,0.0,0.0,0,17.2,18.6,14,20,47.8,4
2024_19,hamilton,5,5,1.0,49.0,9.8,5,5.8,9.0,1,9,56.4,0
2024_20,sainz,5,4,0.8,46.0,9.2,4,7.2,6.2,2,18,58.4,1
2024_20,norris,5,5,1.0,92.0,18.4,5,2.6,3.8,1,4,58.8,0
2024_20,leclerc,5,5,1.0,93.0,18.6,5,2.4,4.8,1,5,58.8,0
2024_20,hamilton,5,4,0.8,24.0,4.8,4,9.6,11.8,5,20,47.8,1
2024_20,russell,5,5,1.0,47.0,9.4,5,5.4,7.2,3,7,58.8,0
2024_20,max_verstappen,5,5,1.0,69.0,13.8,5,3.6,3.8,2,6,58.8,0
2024_20,kevin_magnussen,5,1,0.2,1.0,0.2,1,14.4,14.4,10,19,56.2,2
2024_20,piastri,5,5,1.0,80.0,16.0,5,3.0,3.4,1,5,58.8,0
2024_20,hulkenberg,5,2,0.4,6.0,1.2,2,11.2,10.2,8,17,58.2,3
2024_20,gasly,5,1,0.2,2.0,0.4,1,13.0,13.0,9,17,58.2,3
2024_20,stroll,5,0,0.0,0.0,0.0,0,16.0,13.6,13,19,56.8,5
2024_20,colapinto,4,2,0.5,5.0,1.25,2,10.25,13.25,8,12,55.25,1
2024_20,ocon,5,0,0.0,0.0,0.0,0,15.0,15.4,13,18,57.8,5
2024_20,bottas,5,0,0.0,0.0,0.0,0,16.8,17.2,16,19,57.6,5
2024_20,zhou,5,0,0.0,0.0,0.0,0,17.2,18.4,14,20,57.8,4
2024_20,lawson,5,2,0.4,4.0,0.8,2,11.4,13.8,9,17,55.4,2
2024_20,perez,5,4,0.8,19.0,3.8,4,9.6,7.8,6,17,58.2,2
2024_20,alonso,5,3,0.6,13.0,2.6,3,9.6,7.8,6,13,58.2,3
2024_20,albon,5,2,0.4,8.0,1.6,2,13.2,12.4,7,20,49.0,3
2024_20,tsunoda,5,0,0.0,0.0,0.0,0,16.6,11.2,12,20,41.6,5
2024_21,max_verstappen,5,5,1.0,59.0,11.8,5,4.4,3.8,2,6,58.6,0
2024_21,ocon,5,0,0.0,0.0,0.0,0,14.6,12.4,13,18,57.6,5
2024_21,gasly,5,1,0.2,1.0,0.2,1,13.2,12.8,10,17,58.0,3
2024_21,russell,5,5,1.0,51.0,10.2,5,5.0,7.4,3,7,58.6,0
2024_21,leclerc,5,5,1.0,94.0,18.8,5,2.4,4.4,1,5,58.6,0
2024_21,norris,5,5,1.0,84.0,16.8,5,2.8,4.2,1,4,58.6,0
2024_21,tsunoda,5,0,0.0,0.0,0.0,0,17.2,11.2,12,20,27.4,5
2024_21,piastri,5,5,1.0,72.0,14.4,5,3.8,6.2,1,8,58.6,0
2024_21,lawson,5,2,0.4,4.0,0.8,2,12.4,13.8,9,17,59.2,3
2024_21,hamilton,5,4,0.8,32.0,6.4,4,8.8,10.2,4,20,47.6,1
2024_21,perez,5,3,0.6,11.0,2.2,3,11.8,10.4,7,17,57.8,3
2024_21,bearman,2,2,1.0,7.0,3.5,2,8.5,10.5,7,10,50.5,0
2024_21,bottas,5,0,0.0,0.0,0.0,0,15.8,17.0,14,17,57.6,5
2024_21,alonso,5,2,0.4,12.0,2.4,2,11.2,9.0,6,18,47.0,3
2024_21,zhou,5,0,0.0,0.0,0.0,0,16.2,18.8,14,19,57.8,4
2024_21,sainz,5,4,0.8,61.0,12.2,4,6.4,4.4,1,18,58.2,1
2024_21,colapinto,5,2,0.4,5.0,1.0,2,10.6,13.8,8,12,58.2,2
2024_21,albon,5,2,0.4,8.0,1.6,2,14.2,10.4,7,20,34.8,3
2024_21,stroll,5,0,0.0,0.0,0.0,0,15.6,14.8,11,19,56.6,5
2024_21,hulkenberg,5,3,0.6,8.0,1.6,3,10.8,9.8,8,17,58.0,3
2024_22,russell,5,5,1.0,57.0,11.4,5,4.4,7.2,3,6,61.8,0
2024_22,hamilton,5,4,0.8,23.0,4.6,4,9.8,11.8,4,20,50.8,1
2024_22,sainz,5,3,0.6,49.0,9.8,3,8.8,7.4,1,18,55.2,2
2024_22,leclerc,5,5,1.0,79.0,15.8,5,3.2,4.8,1,5,61.8,0
2024_22,max_verstappen,5,5,1.0,77.0,15.4,5,3.4,5.8,1,6,61.8,0
2024_22,norris,5,5,1.0,76.0,15.2,5,3.4,4.2,1,6,61.8,0
2024_22,piastri,5,5,1.0,58.0,11.6,5,5.0,7.4,1,8,61.8,0
2024_22,hulkenberg,5,3,0.6,8.0,1.6,3,11.4,11.4,8,20,47.6,2
2024_22,tsunoda,5,1,0.2,6.0,1.2,1,14.6,8.6,7,20,39.8,4
2024_22,perez,5,2,0.4,7.0,1.4,2,12.4,11.2,7,17,61.0,3
2024_22,alonso,5,2,0.4,12.0,2.4,2,11.8,8.6,6,18,50.2,3
2024_22,kevin_magnussen,5,2,0.4,7.0,1.4,2,13.0,12.4,7,19,61.6,2
2024_22,zhou,5,0,0.0,0.0,0.0,0,15.6,18.6,14,19,61.2,3
2024_22,colapinto,5,2,0.4,5.0,1.0,2,11.6,13.4,8,17,53.6,3
2024_22,stroll,5,0,0.0,0.0,0.0,0,15.6,13.4,11,19,46.2,4
2024_22,lawson,5,2,0.4,4.0,0.8,2,12.4,12.8,9,17,60.6,3
2024_22,ocon,5,1,0.2,18.0,3.6,1,12.2,10.2,2,18,61.0,4
2024_22,bottas,5,0,0.0,0.0,0.0,0,15.2,15.4,13,17,61.0,4
2024_22,albon,5,1,0.2,6.0,1.2,1,16.0,10.0,7,20,24.2,3
2024_22,gasly,5,2,0.4,16.0,3.2,2,10.8,12.6,3,17,61.4,2
2024_23,max_verstappen,5,5,1.0,77.0,15.4,5,3.4,5.6,1,6,61.6,0
2024_23,leclerc,5,5,1.0,73.0,14.6,5,3.6,5.4,1,5,61.6,0
2024_23,piastri,5,5,1.0,39.0,7.8,5,6.2,8.6,3,8,61.6,0
2024_23,russell,5,5,1.0,67.0,13.4,5,4.0,6.4,1,6,61.6,0
2024_23,gasly,5,2,0.4,16.0,3.2,2,12.4,9.6,3,20,54.2,3
2024_23,sainz,5,4,0.8,64.0,12.8,4,5.8,7.2,1,16,55.4,1
2024_23,alonso,5,1,0.2,4.0,0.8,1,12.8,10.4,8,18,50.0,3
2024_23,zhou,5,0,0.0,0.0,0.0,0,15.4,17.8,13,19,61.0,3
2024_23,kevin_magnussen,5,2,0.4,7.0,1.4,2,11.8,10.8,7,19,57.4,1
2024_23,norris,5,5,1.0,72.0,14.4,5,3.8,2.4,1,6,61.6,0
2024_23,bottas,5,0,0.0,0.0,0.0,0,15.6,16.0,13,18,60.8,4
2024_23,hamilton,5,4,0.8,39.0,7.8,4,8.4,10.0,2,20,50.6,1
2024_23,tsunoda,5,2,0.4,8.0,1.6,2,12.4,7.8,7,20,47.0,3
2024_23,lawson,5,2,0.4,4.0,0.8,2,13.4,13.4,9,17,60.2,2
2024_23,albon,5,0,0.0,0.0,0.0,0,18.4,11.6,16,20,19.0,4
2024_23,hulkenberg,5,4,0.8,12.0,2.4,4,10.8,10.8,8,20,47.4,2
2024_23,perez,5,3,0.6,8.0,1.6,3,11.0,13.4,7,17,61.2,2
2024_23,stroll,5,0,0.0,0.0,0.0,0,14.8,14.4,11,19,47.2,3
2024_23,colapinto,5,1,0.2,1.0,0.2,1,12.8,15.8,10,17,53.4,3
2024_23,ocon,5,1,0.2,18.0,3.6,1,12.6,8.4,2,18,60.8,4
2024_24,norris,5,5,1.0,49.0,9.8,5,5.6,2.8,2,10,60.6,0
2024_24,sainz,5,4,0.8,66.0,13.2,4,5.6,6.6,1,16,54.4,1
2024_24,leclerc,5,5,1.0,81.0,16.2,5,3.0,4.6,1,5,60.6,0
2024_24,hamilton,5,3,0.6,31.0,6.2,3,9.6,10.6,2,20,49.6,1
2024_24,russell,5,5,1.0,67.0,13.4,5,4.0,5.8,1,6,60.6,0
2024_24,max_verstappen,5,5,1.0,84.0,16.8,5,3.2,5.6,1,6,60.6,0
2024_24,gasly,5,3,0.6,26.0,5.2,3,10.0,8.2,3,20,53.4,2
2024_24,hulkenberg,5,3,0.6,10.0,2.0,3,12.2,13.2,8,20,43.0,2
2024_24,alonso,5,1,0.2,6.0,1.2,1,12.6,10.6,7,18,49.2,2
2024_24,piastri,5,5,1.0,39.0,7.8,5,6.2,8.4,3,8,60.6,0
2024_24,albon,5,0,0.0,0.0,0.0,0,17.4,12.6,15,19,27.2,4
2024_24,tsunoda,5,2,0.4,8.0,1.6,2,12.6,9.0,7,20,46.2,2
2024_24,zhou,5,1,0.2,4.0,0.8,1,14.0,16.2,8,19,60.2,2
2024_24,stroll,5,0,0.0,0.0,0.0,0,15.6,14.0,11,19,36.6,3
2024_24,doohan,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0
2024_24,kevin_magnussen,5,2,0.4,8.0,1.6,2,11.6,10.2,7,19,58.2,1
2024_24,lawson,5,2,0.4,4.0,0.8,2,12.8,13.4,9,16,60.4,1
2024_24,bottas,5,0,0.0,0.0,0.0,0,14.6,14.8,11,18,60.0,3
2024_24,colapinto,5,1,0.2,1.0,0.2,1,14.4,17.2,10,19,41.2,3
2024_24,perez,5,2,0.4,7.0,1.4,2,12.4,12.6,7,17,56.6,2
2025_01,norris,5,5,1.0,62.0,12.4,5,5.0,2.8,1,10,61.0,0
2025_01,max_verstappen,5,5,1.0,77.0,15.4,5,3.8,6.0,1,6,61.0,0
2025_01,russell,5,5,1.0,69.0,13.8,5,3.8,3.0,1,5,61.0,0
2025_01,antonelli,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0
2025_01,albon,5,0,0.0,0.0,0.0,0,16.4,13.4,11,19,27.6,4
2025_01,stroll,5,0,0.0,0.0,0.0,0,15.4,14.0,11,19,37.0,3
2025_01,hulkenberg,5,3,0.6,10.0,2.0,3,12.2,12.4,8,20,43.4,2
