race_id,driver_id,telemetry_races_previous_3,avg_speed_previous_3_races,max_speed_previous_3_races,avg_throttle_previous_3_races,avg_brake_previous_3_races,avg_drs_previous_3_races,drs_usage_rate_previous_3_races,avg_distance_previous_3_races
2019_14,norris,3,202.60733333333334,232.774,0.0,0.0,0.0,0.0,45.666666666666664
2019_14,gasly,3,212.311,229.848,0.0,0.0,0.0,0.0,58.0
2019_14,stroll,3,213.311,232.697,0.0,0.0,0.0,0.0,58.666666666666664
2019_14,vettel,3,216.351,236.957,0.0,0.0,0.0,0.0,59.333333333333336
2019_14,russell,3,211.85566666666668,231.622,0.0,0.0,0.0,0.0,58.333333333333336
2019_14,raikkonen,3,211.27,231.85,0.0,0.0,0.0,0.0,58.666666666666664
2019_14,grosjean,3,210.99933333333334,230.744,0.0,0.0,0.0,0.0,52.0
2019_14,kubica,3,209.385,230.858,0.0,0.0,0.0,0.0,58.0
2019_14,kevin_magnussen,3,213.05100000000002,232.012,0.0,0.0,0.0,0.0,58.666666666666664
2019_14,kvyat,3,212.51766666666666,233.157,0.0,0.0,0.0,0.0,58.666666666666664
2019_14,sainz,2,203.122,211.538,0.0,0.0,0.0,0.0,44.666666666666664
2019_15,vettel,3,228.83399999999997,251.872,0.0,0.0,0.0,0.0,55.333333333333336
2019_15,leclerc,3,227.854,251.235,0.0,0.0,0.0,0.0,55.666666666666664
2019_15,max_verstappen,2,227.691,250.83,0.0,0.0,0.0,0.0,61.5
2019_15,hamilton,3,230.81033333333335,255.014,0.0,0.0,0.0,0.0,55.666666666666664
2019_15,bottas,3,229.10966666666664,251.69,0.0,0.0,0.0,0.0,55.333333333333336
2019_15,albon,3,226.77599999999998,250.165,0.0,0.0,0.0,0.0,55.333333333333336
2019_15,norris,3,225.0583333333333,248.141,0.0,0.0,0.0,0.0,54.666666666666664
2019_15,gasly,3,224.35366666666667,248.611,0.0,0.0,0.0,0.0,55.0
2019_15,hulkenberg,3,225.07066666666665,249.337,0.0,0.0,0.0,0.0,55.333333333333336
2019_15,giovinazzi,3,223.64199999999997,246.793,0.0,0.0,0.0,0.0,54.0
2019_15,grosjean,3,222.198,245.393,0.0,0.0,0.0,0.0,48.0
2019_15,sainz,2,219.1155,243.525,0.0,0.0,0.0,0.0,32.333333333333336
2019_15,stroll,3,225.38366666666664,247.784,0.0,0.0,0.0,0.0,54.666666666666664
2019_15,ricciardo,3,224.41400000000002,249.859,0.0,0.0,0.0,0.0,55.0
2019_15,kvyat,3,222.9316666666667,243.142,0.0,0.0,0.0,0.0,47.0
2019_15,kubica,3,221.75533333333337,245.382,0.0,0.0,0.0,0.0,53.666666666666664
2019_15,kevin_magnussen,3,224.557,246.968,0.0,0.0,0.0,0.0,51.666666666666664
2019_15,raikkonen,3,224.62966666666668,247.039,0.0,0.0,0.0,0.0,54.666666666666664
2019_15,perez,3,224.5683333333333,248.953,0.0,0.0,0.0,0.0,55.333333333333336
2019_15,russell,3,222.95466666666667,245.807,0.0,0.0,0.0,0.0,54.333333333333336
2019_16,hamilton,3,221.77366666666668,255.014,0.0,0.0,0.0,0.0,52.666666666666664
2019_16,bottas,3,221.52266666666665,251.69,0.0,0.0,0.0,0.0,52.666666666666664
2019_16,leclerc,3,220.55733333333333,251.235,0.0,0.0,0.0,0.0,52.666666666666664
2019_16,max_verstappen,2,212.06400000000002,250.83,0.0,0.0,0.0,0.0,57.0
2019_16,albon,3,219.287,250.165,0.0,0.0,0.0,0.0,52.666666666666664
2019_16,sainz,2,207.763,243.525,0.0,0.0,0.0,0.0,29.666666666666668
2019_16,perez,3,217.19766666666666,248.953,0.0,0.0,0.0,0.0,46.333333333333336
2019_16,norris,3,217.77566666666667,248.141,0.0,0.0,0.0,0.0,52.0
2019_16,kevin_magnussen,3,219.04933333333335,246.968,0.0,0.0,0.0,0.0,49.0
2019_16,hulkenberg,3,218.12800000000001,249.337,0.0,0.0,0.0,0.0,52.666666666666664
2019_16,stroll,3,218.08033333333333,247.784,0.0,0.0,0.0,0.0,52.333333333333336
2019_16,kvyat,3,216.97766666666666,243.142,0.0,0.0,0.0,0.0,44.666666666666664
2019_16,raikkonen,3,216.37800000000001,247.039,0.0,0.0,0.0,0.0,48.0
2019_16,gasly,3,216.9283333333333,248.611,0.0,0.0,0.0,0.0,52.333333333333336
2019_16,giovinazzi,3,217.92233333333334,246.793,0.0,0.0,0.0,0.0,51.666666666666664
2019_16,kubica,3,215.638,245.382,0.0,0.0,0.0,0.0,51.666666666666664
2019_16,russell,3,215.25033333333332,245.807,0.0,0.0,0.0,0.0,43.0
2019_16,vettel,3,220.915,251.872,0.0,0.0,0.0,0.0,52.333333333333336
2019_16,ricciardo,3,216.744,249.859,0.0,0.0,0.0,0.0,52.333333333333336
2019_16,grosjean,3,215.88133333333334,245.393,0.0,0.0,0.0,0.0,52.0
2019_17,bottas,3,215.43866666666668,251.69,0.0,0.0,0.0,0.0,55.666666666666664
2019_17,vettel,3,213.35866666666666,251.872,0.0,0.0,0.0,0.0,46.333333333333336
2019_17,hamilton,3,216.197,255.014,0.0,0.0,0.0,0.0,55.666666666666664
2019_17,albon,3,213.63233333333332,250.165,0.0,0.0,0.0,0.0,55.666666666666664
2019_17,sainz,3,210.102,243.525,0.0,0.0,0.0,0.0,47.0
2019_17,leclerc,3,214.71400000000003,251.235,0.0,0.0,0.0,0.0,55.666666666666664
2019_17,gasly,3,211.48033333333333,248.611,0.0,0.0,0.0,0.0,55.333333333333336
2019_17,perez,3,211.511,248.953,0.0,0.0,0.0,0.0,49.333333333333336
2019_17,stroll,3,211.679,247.784,0.0,0.0,0.0,0.0,55.333333333333336
2019_17,kvyat,3,210.7003333333333,243.142,0.0,0.0,0.0,0.0,47.666666666666664
2019_17,norris,3,211.573,248.141,0.0,0.0,0.0,0.0,55.333333333333336
2019_17,raikkonen,3,210.275,247.039,0.0,0.0,0.0,0.0,51.333333333333336
2019_17,grosjean,2,208.45,245.393,0.0,0.0,0.0,0.0,56.5
2019_17,giovinazzi,3,210.885,246.793,0.0,0.0,0.0,0.0,55.333333333333336
2019_17,kevin_magnussen,3,213.225,246.968,0.0,0.0,0.0,0.0,52.333333333333336
2019_17,russell,3,207.04233333333332,245.807,0.0,0.0,0.0,0.0,37.666666666666664
2019_17,kubica,3,207.26533333333336,245.382,0.0,0.0,0.0,0.0,46.666666666666664
2019_17,max_verstappen,3,213.76933333333332,250.83,0.0,0.0,0.0,0.0,55.666666666666664
2019_17,ricciardo,3,209.93533333333335,249.859,0.0,0.0,0.0,0.0,46.0
2019_17,hulkenberg,3,211.78733333333332,249.337,0.0,0.0,0.0,0.0,55.666666666666664
2019_18,hamilton,3,207.78233333333333,229.77,0.0,0.0,0.0,0.0,55.333333333333336
2019_18,vettel,3,205.04433333333336,226.929,0.0,0.0,0.0,0.0,46.333333333333336
2019_18,bottas,3,207.399,227.571,0.0,0.0,0.0,0.0,55.333333333333336
2019_18,leclerc,3,207.03400000000002,228.195,0.0,0.0,0.0,0.0,55.0
2019_18,albon,3,205.35466666666665,225.332,0.0,0.0,0.0,0.0,55.333333333333336
2019_18,max_verstappen,3,201.81433333333334,217.18,0.0,0.0,0.0,0.0,42.666666666666664
2019_18,perez,3,203.76199999999997,225.706,0.0,0.0,0.0,0.0,48.666666666666664
2019_18,ricciardo,3,201.19233333333332,223.63,0.0,0.0,0.0,0.0,45.333333333333336
2019_18,gasly,3,201.71433333333334,219.313,0.0,0.0,0.0,0.0,55.0
2019_18,hulkenberg,3,202.0873333333333,220.237,0.0,0.0,0.0,0.0,55.0
2019_18,kvyat,3,204.38966666666667,224.21,0.0,0.0,0.0,0.0,55.0
2019_18,stroll,3,202.658,220.721,0.0,0.0,0.0,0.0,55.0
2019_18,sainz,3,203.405,223.434,0.0,0.0,0.0,0.0,55.333333333333336
2019_18,giovinazzi,3,204.06133333333332,226.322,0.0,0.0,0.0,0.0,55.0
2019_18,kevin_magnussen,3,206.867,227.894,0.0,0.0,0.0,0.0,55.0
2019_18,russell,3,198.106,218.998,0.0,0.0,0.0,0.0,37.0
2019_18,grosjean,2,195.7945,220.082,0.0,0.0,0.0,0.0,56.0
2019_18,kubica,3,197.80866666666665,217.012,0.0,0.0,0.0,0.0,46.333333333333336
2019_18,raikkonen,3,202.70466666666667,224.328,0.0,0.0,0.0,0.0,51.0
2019_18,norris,3,202.89966666666666,222.121,0.0,0.0,0.0,0.0,55.0
2019_19,bottas,3,213.68766666666667,227.571,0.0,0.0,0.0,0.0,58.666666666666664
2019_19,hamilton,3,214.87,229.77,0.0,0.0,0.0,0.0,58.666666666666664
2019_19,max_verstappen,3,208.28233333333333,217.18,0.0,0.0,0.0,0.0,46.0
2019_19,leclerc,3,214.20399999999998,228.195,0.0,0.0,0.0,0.0,58.333333333333336
2019_19,albon,3,212.74433333333332,225.332,0.0,0.0,0.0,0.0,58.666666666666664
2019_19,ricciardo,3,208.27200000000002,223.63,0.0,0.0,0.0,0.0,48.666666666666664
2019_19,norris,3,208.68966666666668,222.121,0.0,0.0,0.0,0.0,50.666666666666664
2019_19,sainz,3,210.381,223.434,0.0,0.0,0.0,0.0,58.333333333333336
2019_19,hulkenberg,3,208.57066666666665,220.237,0.0,0.0,0.0,0.0,58.0
2019_19,perez,3,210.98266666666666,225.706,0.0,0.0,0.0,0.0,58.333333333333336
2019_19,raikkonen,3,210.45000000000002,224.328,0.0,0.0,0.0,0.0,54.0
2019_19,kvyat,3,210.81499999999997,224.21,0.0,0.0,0.0,0.0,58.0
2019_19,stroll,3,208.56233333333333,220.721,0.0,0.0,0.0,0.0,58.0
2019_19,giovinazzi,3,210.29533333333333,226.322,0.0,0.0,0.0,0.0,58.0
2019_19,grosjean,2,205.004,220.082,0.0,0.0,0.0,0.0,60.0
2019_19,gasly,3,209.21366666666668,219.313,0.0,0.0,0.0,0.0,58.0
2019_19,russell,3,205.537,218.998,0.0,0.0,0.0,0.0,48.666666666666664
2019_19,kevin_magnussen,3,210.708,227.894,0.0,0.0,0.0,0.0,57.666666666666664
2019_19,kubica,3,204.92033333333333,217.012,0.0,0.0,0.0,0.0,49.0
2019_19,vettel,3,212.13566666666665,226.929,0.0,0.0,0.0,0.0,49.666666666666664
2019_20,max_verstappen,3,203.24800000000002,214.965,0.0,0.0,0.0,0.0,47.0
2019_20,gasly,3,203.644,219.313,0.0,0.0,0.0,0.0,58.333333333333336
2019_20,sainz,3,204.38966666666667,223.434,0.0,0.0,0.0,0.0,59.0
2019_20,raikkonen,3,205.686,224.328,0.0,0.0,0.0,0.0,54.666666666666664
2019_20,giovinazzi,3,205.37199999999999,226.322,0.0,0.0,0.0,0.0,58.666666666666664
2019_20,ricciardo,3,204.77033333333335,223.63,0.0,0.0,0.0,0.0,59.333333333333336
2019_20,hamilton,3,208.7876666666667,229.77,0.0,0.0,0.0,0.0,59.666666666666664
2019_20,norris,3,204.756,222.121,0.0,0.0,0.0,0.0,51.666666666666664
2019_20,perez,3,205.45299999999997,225.706,0.0,0.0,0.0,0.0,59.0
2019_20,kvyat,3,206.21833333333333,224.21,0.0,0.0,0.0,0.0,58.666666666666664
2019_20,kevin_magnussen,3,205.12199999999999,227.894,0.0,0.0,0.0,0.0,57.333333333333336
2019_20,russell,3,201.88400000000001,218.998,0.0,0.0,0.0,0.0,57.666666666666664
2019_20,grosjean,3,201.99566666666666,220.082,0.0,0.0,0.0,0.0,58.333333333333336
2019_20,albon,3,207.706,225.332,0.0,0.0,0.0,0.0,59.666666666666664
2019_20,hulkenberg,3,204.54633333333334,220.237,0.0,0.0,0.0,0.0,58.666666666666664
2019_20,kubica,3,200.05599999999995,217.012,0.0,0.0,0.0,0.0,50.0
2019_20,vettel,3,205.46033333333335,226.929,0.0,0.0,0.0,0.0,43.333333333333336
2019_20,leclerc,3,210.042,228.195,0.0,0.0,0.0,0.0,59.333333333333336
2019_20,stroll,3,203.30333333333337,220.721,0.0,0.0,0.0,0.0,58.666666666666664
2019_20,bottas,3,209.05966666666666,227.571,0.0,0.0,0.0,0.0,59.666666666666664
2019_21,hamilton,3,204.94166666666663,218.232,0.0,0.0,0.0,0.0,66.0
2019_21,max_verstappen,3,204.56266666666667,218.909,0.0,0.0,0.0,0.0,66.0
2019_21,leclerc,3,206.37366666666665,217.19,0.0,0.0,0.0,0.0,64.0
2019_21,bottas,3,206.34166666666667,219.417,0.0,0.0,0.0,0.0,59.333333333333336
2019_21,vettel,3,202.25366666666665,217.309,0.0,0.0,0.0,0.0,47.666666666666664
2019_21,albon,3,205.33433333333335,218.217,0.0,0.0,0.0,0.0,66.0
2019_21,perez,3,201.20600000000002,212.965,0.0,0.0,0.0,0.0,65.66666666666667
2019_21,norris,3,202.20633333333333,214.472,0.0,0.0,0.0,0.0,58.333333333333336
2019_21,kvyat,3,202.91633333333334,214.304,0.0,0.0,0.0,0.0,65.33333333333333
2019_21,sainz,3,200.59133333333332,212.039,0.0,0.0,0.0,0.0,65.33333333333333
2019_21,ricciardo,3,201.31966666666668,213.278,0.0,0.0,0.0,0.0,66.0
2019_21,hulkenberg,3,202.03066666666666,212.69,0.0,0.0,0.0,0.0,65.33333333333333
2019_21,raikkonen,3,201.612,212.106,0.0,0.0,0.0,0.0,61.333333333333336
2019_21,kevin_magnussen,3,199.73666666666668,211.738,0.0,0.0,0.0,0.0,64.0
2019_21,grosjean,3,198.87199999999999,210.711,0.0,0.0,0.0,0.0,65.0
2019_21,giovinazzi,3,200.74466666666663,212.44,0.0,0.0,0.0,0.0,65.33333333333333
2019_21,russell,3,198.995,210.331,0.0,0.0,0.0,0.0,64.66666666666667
2019_21,gasly,3,201.9346666666667,214.185,0.0,0.0,0.0,0.0,65.0
2019_21,kubica,3,197.076,208.072,0.0,0.0,0.0,0.0,56.666666666666664
2019_21,stroll,3,200.94966666666667,213.66,0.0,0.0,0.0,0.0,63.333333333333336
2020_01,bottas,3,208.20933333333332,219.417,0.0,0.0,0.0,0.0,54.0
2020_01,leclerc,3,207.54266666666663,217.19,0.0,0.0,0.0,0.0,58.666666666666664
2020_01,norris,3,203.636,214.472,0.0,0.0,0.0,0.0,60.333333333333336
2020_01,hamilton,3,207.073,218.232,0.0,0.0,0.0,0.0,60.666666666666664
2020_01,sainz,3,202.078,212.039,0.0,0.0,0.0,0.0,60.0
2020_01,perez,3,201.96966666666665,212.965,0.0,0.0,0.0,0.0,60.0
2020_01,gasly,3,202.07033333333334,214.185,0.0,0.0,0.0,0.0,59.333333333333336
2020_01,ocon,3,198.31000000000003,214.401,0.0,0.0,0.0,0.0,61.0
2020_01,giovinazzi,3,201.5393333333333,212.44,0.0,0.0,0.0,0.0,60.0
2020_01,vettel,3,203.75300000000001,217.309,0.0,0.0,0.0,0.0,42.333333333333336
2020_01,latifi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020_01,kvyat,3,203.47866666666667,214.304,0.0,0.0,0.0,0.0,60.0
2020_01,albon,3,205.42600000000002,218.217,0.0,0.0,0.0,0.0,60.666666666666664
2020_01,raikkonen,3,201.73600000000002,212.106,0.0,0.0,0.0,0.0,60.0
2020_01,russell,3,200.117,210.331,0.0,0.0,0.0,0.0,59.666666666666664
2020_01,grosjean,3,199.85433333333336,210.711,0.0,0.0,0.0,0.0,60.0
2020_01,kevin_magnussen,3,200.72033333333334,211.738,0.0,0.0,0.0,0.0,59.0
2020_01,stroll,3,201.62766666666667,213.66,0.0,0.0,0.0,0.0,55.0
2020_01,ricciardo,3,202.74133333333336,213.278,0.0,0.0,0.0,0.0,60.333333333333336
2020_01,max_verstappen,3,206.239,218.909,0.0,0.0,0.0,0.0,60.666666666666664
2020_02,hamilton,3,216.39700000000002,229.572,0.0,0.0,0.0,0.0,65.66666666666667
2020_02,bottas,3,216.56333333333336,229.758,0.0,0.0,0.0,0.0,59.0
2020_02,max_verstappen,3,213.59533333333331,224.146,0.0,0.0,0.0,0.0,45.666666666666664
2020_02,albon,3,213.6586666666667,227.156,0.0,0.0,0.0,0.0,64.33333333333333
2020_02,norris,3,212.97366666666667,230.378,0.0,0.0,0.0,0.0,65.33333333333333
2020_02,perez,3,211.78233333333333,227.579,0.0,0.0,0.0,0.0,65.33333333333333
2020_02,stroll,3,209.40200000000002,221.039,0.0,0.0,0.0,0.0,43.333333333333336
2020_02,ricciardo,3,210.34,220.15,0.0,0.0,0.0,0.0,47.333333333333336
2020_02,sainz,3,212.705,228.687,0.0,0.0,0.0,0.0,65.33333333333333
2020_02,kvyat,3,211.58266666666668,224.847,0.0,0.0,0.0,0.0,64.66666666666667
2020_02,raikkonen,3,210.38133333333334,225.185,0.0,0.0,0.0,0.0,59.333333333333336
2020_02,kevin_magnussen,3,208.06233333333333,219.807,0.0,0.0,0.0,0.0,49.666666666666664
2020_02,grosjean,3,208.31033333333335,221.347,0.0,0.0,0.0,0.0,58.0
2020_02,giovinazzi,3,210.67766666666668,225.954,0.0,0.0,0.0,0.0,65.33333333333333
2020_02,gasly,3,211.54033333333334,225.205,0.0,0.0,0.0,0.0,65.0
2020_02,russell,3,209.52266666666665,224.256,0.0,0.0,0.0,0.0,58.0
2020_02,latifi,1,223.146,223.146,0.0,0.0,0.0,0.0,71.0
2020_02,ocon,3,210.97400000000002,225.509,0.0,0.0,0.0,0.0,61.666666666666664
2020_02,leclerc,3,215.06233333333333,228.933,0.0,0.0,0.0,0.0,63.666666666666664
2020_02,vettel,3,214.50699999999998,226.524,0.0,0.0,0.0,0.0,63.666666666666664
2020_03,hamilton,3,221.316,232.989,0.0,0.0,0.0,0.0,65.66666666666667
2020_03,max_verstappen,3,218.9623333333333,235.01,0.0,0.0,0.0,0.0,45.666666666666664
2020_03,bottas,3,220.15,230.177,0.0,0.0,0.0,0.0,65.66666666666667
2020_03,stroll,3,214.56933333333333,229.162,0.0,0.0,0.0,0.0,45.333333333333336
2020_03,albon,3,217.91333333333333,230.981,0.0,0.0,0.0,0.0,64.33333333333333
2020_03,vettel,2,213.106,226.524,0.0,0.0,0.0,0.0,42.333333333333336
2020_03,perez,3,217.91466666666668,231.362,0.0,0.0,0.0,0.0,65.33333333333333
2020_03,ricciardo,3,215.636,229.166,0.0,0.0,0.0,0.0,47.333333333333336
2020_03,sainz,3,220.99,236.894,0.0,0.0,0.0,0.0,65.0
2020_03,kevin_magnussen,3,213.67266666666663,228.569,0.0,0.0,0.0,0.0,49.333333333333336
2020_03,leclerc,3,196.992,228.933,0.0,0.0,0.0,0.0,43.333333333333336
2020_03,kvyat,3,215.92666666666665,227.336,0.0,0.0,0.0,0.0,64.33333333333333
2020_03,norris,3,218.59799999999998,231.345,0.0,0.0,0.0,0.0,65.33333333333333
2020_03,ocon,3,214.25466666666662,225.509,0.0,0.0,0.0,0.0,46.666666666666664
2020_03,raikkonen,3,215.45333333333335,227.322,0.0,0.0,0.0,0.0,59.0
2020_03,grosjean,3,214.2206666666667,228.442,0.0,0.0,0.0,0.0,57.666666666666664
2020_03,giovinazzi,3,215.4946666666667,226.891,0.0,0.0,0.0,0.0,65.0
2020_03,russell,3,214.94466666666665,226.597,0.0,0.0,0.0,0.0,57.333333333333336
2020_03,latifi,2,224.534,225.922,0.0,0.0,0.0,0.0,70.0
2020_03,gasly,3,216.53966666666668,229.183,0.0,0.0,0.0,0.0,64.66666666666667
2020_04,hamilton,3,222.79466666666667,232.989,0.0,0.0,0.0,0.0,70.66666666666667
2020_04,max_verstappen,3,219.44399999999996,235.01,0.0,0.0,0.0,0.0,50.666666666666664
2020_04,leclerc,3,195.6846666666667,228.933,0.0,0.0,0.0,0.0,48.0
2020_04,ricciardo,3,215.8736666666667,229.166,0.0,0.0,0.0,0.0,52.333333333333336
2020_04,norris,3,219.66766666666663,231.345,0.0,0.0,0.0,0.0,70.33333333333333
2020_04,ocon,3,215.4183333333333,225.509,0.0,0.0,0.0,0.0,55.0
2020_04,gasly,3,214.09366666666668,229.183,0.0,0.0,0.0,0.0,52.0
2020_04,albon,3,218.89033333333336,230.981,0.0,0.0,0.0,0.0,69.33333333333333
2020_04,stroll,3,216.63633333333334,229.162,0.0,0.0,0.0,0.0,53.666666666666664
2020_04,vettel,2,211.389,226.524,0.0,0.0,0.0,0.0,47.0
2020_04,bottas,3,221.00233333333335,230.177,0.0,0.0,0.0,0.0,70.66666666666667
2020_04,russell,3,216.01233333333334,226.597,0.0,0.0,0.0,0.0,62.333333333333336
2020_04,sainz,3,220.519,236.894,0.0,0.0,0.0,0.0,70.0
2020_04,giovinazzi,3,216.58433333333335,226.891,0.0,0.0,0.0,0.0,70.0
2020_04,latifi,3,214.43466666666666,225.922,0.0,0.0,0.0,0.0,68.33333333333333
2020_04,grosjean,3,215.45433333333335,228.442,0.0,0.0,0.0,0.0,62.666666666666664
2020_04,raikkonen,3,215.82833333333335,227.322,0.0,0.0,0.0,0.0,64.0
2020_04,kvyat,3,215.67466666666667,227.336,0.0,0.0,0.0,0.0,69.33333333333333
2020_04,kevin_magnussen,3,215.62266666666665,228.569,0.0,0.0,0.0,0.0,54.333333333333336
2020_04,hulkenberg,3,202.638,212.69,0.0,0.0,0.0,0.0,60.0
2020_05,max_verstappen,3,225.89333333333332,243.494,0.0,0.0,0.0,0.0,64.33333333333333
2020_05,hamilton,3,225.48799999999997,237.652,0.0,0.0,0.0,0.0,64.33333333333333
2020_05,bottas,3,223.6096666666667,237.58,0.0,0.0,0.0,0.0,64.33333333333333
2020_05,leclerc,3,198.08366666666666,236.13,0.0,0.0,0.0,0.0,41.666666666666664
2020_05,albon,3,222.8793333333333,239.123,0.0,0.0,0.0,0.0,64.33333333333333
2020_05,stroll,3,221.09066666666664,234.402,0.0,0.0,0.0,0.0,64.33333333333333
2020_05,hulkenberg,2,203.14749999999998,212.69,0.0,0.0,0.0,0.0,62.5
2020_05,ocon,3,219.242,236.98,0.0,0.0,0.0,0.0,48.666666666666664
2020_05,norris,3,221.371,235.488,0.0,0.0,0.0,0.0,64.0
2020_05,kvyat,3,217.19633333333334,229.412,0.0,0.0,0.0,0.0,50.0
2020_05,gasly,3,217.92,236.684,0.0,0.0,0.0,0.0,45.666666666666664
2020_05,vettel,2,215.248,234.242,0.0,0.0,0.0,0.0,40.666666666666664
2020_05,sainz,3,222.88199999999998,236.894,0.0,0.0,0.0,0.0,63.666666666666664
2020_05,ricciardo,3,221.49166666666667,237.004,0.0,0.0,0.0,0.0,64.0
2020_05,raikkonen,3,219.33666666666667,235.71,0.0,0.0,0.0,0.0,63.333333333333336
2020_05,grosjean,3,220.40933333333336,236.212,0.0,0.0,0.0,0.0,63.666666666666664
2020_05,giovinazzi,3,218.96933333333334,233.109,0.0,0.0,0.0,0.0,63.666666666666664
2020_05,russell,3,219.06166666666664,233.404,0.0,0.0,0.0,0.0,63.333333333333336
2020_05,latifi,3,218.16433333333336,234.335,0.0,0.0,0.0,0.0,62.0
2020_05,kevin_magnussen,2,213.5305,228.569,0.0,0.0,0.0,0.0,46.666666666666664
2020_06,hamilton,3,227.74699999999999,239.766,0.0,0.0,0.0,0.0,58.0
2020_06,max_verstappen,3,226.57299999999998,243.494,0.0,0.0,0.0,0.0,58.0
2020_06,bottas,3,225.636,237.58,0.0,0.0,0.0,0.0,58.0
2020_06,stroll,3,222.49166666666667,234.402,0.0,0.0,0.0,0.0,58.0
2020_06,perez,3,218.62133333333335,231.362,0.0,0.0,0.0,0.0,70.33333333333333
2020_06,sainz,3,221.98166666666668,235.776,0.0,0.0,0.0,0.0,57.666666666666664
2020_06,vettel,3,221.36599999999999,234.242,0.0,0.0,0.0,0.0,57.666666666666664
2020_06,albon,3,224.89133333333334,239.123,0.0,0.0,0.0,0.0,58.0
2020_06,gasly,3,219.992,236.684,0.0,0.0,0.0,0.0,39.666666666666664
2020_06,norris,3,222.198,235.488,0.0,0.0,0.0,0.0,57.666666666666664
2020_06,ricciardo,3,222.64333333333332,237.004,0.0,0.0,0.0,0.0,57.333333333333336
2020_06,kvyat,3,219.32533333333336,233.723,0.0,0.0,0.0,0.0,44.0
2020_06,ocon,3,222.54233333333332,236.98,0.0,0.0,0.0,0.0,57.666666666666664
2020_06,raikkonen,3,220.606,235.71,0.0,0.0,0.0,0.0,57.0
2020_06,kevin_magnussen,2,214.718,230.944,0.0,0.0,0.0,0.0,37.666666666666664
2020_06,giovinazzi,3,220.32366666666667,233.109,0.0,0.0,0.0,0.0,57.333333333333336
2020_06,russell,3,220.86599999999999,233.404,0.0,0.0,0.0,0.0,57.333333333333336
2020_06,latifi,3,221.447,235.77,0.0,0.0,0.0,0.0,56.0
2020_06,grosjean,3,222.12233333333333,236.212,0.0,0.0,0.0,0.0,57.333333333333336
2020_06,leclerc,3,221.82500000000002,236.13,0.0,0.0,0.0,0.0,57.666666666666664
2020_07,hamilton,3,229.12,239.766,0.0,0.0,0.0,0.0,56.666666666666664
2020_07,bottas,3,229.393,237.58,0.0,0.0,0.0,0.0,56.666666666666664
2020_07,max_verstappen,3,228.74,243.494,0.0,0.0,0.0,0.0,56.666666666666664
2020_07,ricciardo,3,224.28,237.004,0.0,0.0,0.0,0.0,56.0
2020_07,ocon,3,225.019,236.98,0.0,0.0,0.0,0.0,56.333333333333336
2020_07,albon,3,226.67433333333335,239.123,0.0,0.0,0.0,0.0,56.333333333333336
2020_07,norris,3,224.23566666666667,235.488,0.0,0.0,0.0,0.0,56.333333333333336
2020_07,gasly,3,225.03466666666665,236.684,0.0,0.0,0.0,0.0,56.333333333333336
2020_07,stroll,3,224.02433333333332,234.402,0.0,0.0,0.0,0.0,56.333333333333336
2020_07,perez,3,210.45833333333334,231.362,0.0,0.0,0.0,0.0,68.33333333333333
2020_07,kvyat,3,222.22199999999998,233.723,0.0,0.0,0.0,0.0,42.666666666666664
2020_07,raikkonen,3,223.82833333333335,235.71,0.0,0.0,0.0,0.0,55.666666666666664
2020_07,vettel,3,223.48733333333334,234.242,0.0,0.0,0.0,0.0,56.333333333333336
2020_07,leclerc,3,223.303,236.13,0.0,0.0,0.0,0.0,47.333333333333336
2020_07,grosjean,3,226.06733333333332,236.212,0.0,0.0,0.0,0.0,55.666666666666664
2020_07,latifi,3,224.79866666666666,235.77,0.0,0.0,0.0,0.0,55.666666666666664
2020_07,kevin_magnussen,2,215.8505,230.944,0.0,0.0,0.0,0.0,36.333333333333336
2020_07,giovinazzi,3,222.9753333333333,233.109,0.0,0.0,0.0,0.0,56.0
2020_07,russell,3,222.84433333333334,233.404,0.0,0.0,0.0,0.0,56.0
2020_07,sainz,3,224.96900000000002,235.776,0.0,0.0,0.0,0.0,56.333333333333336
2020_08,gasly,3,224.0783333333333,235.399,0.0,0.0,0.0,0.0,53.666666666666664
2020_08,sainz,2,219.5655,234.193,0.0,0.0,0.0,0.0,58.5
2020_08,stroll,3,222.90233333333336,233.365,0.0,0.0,0.0,0.0,53.666666666666664
2020_08,norris,3,223.16600000000003,233.826,0.0,0.0,0.0,0.0,53.666666666666664
2020_08,bottas,3,228.034,236.256,0.0,0.0,0.0,0.0,54.0
2020_08,ricciardo,3,223.475,234.589,0.0,0.0,0.0,0.0,53.333333333333336
2020_08,hamilton,3,227.89933333333332,239.766,0.0,0.0,0.0,0.0,54.0
2020_08,ocon,3,223.4606666666667,234.144,0.0,0.0,0.0,0.0,53.666666666666664
2020_08,kvyat,3,222.27533333333335,233.723,0.0,0.0,0.0,0.0,53.666666666666664
2020_08,perez,3,210.88033333333337,232.628,0.0,0.0,0.0,0.0,59.333333333333336
2020_08,latifi,3,224.47433333333333,235.77,0.0,0.0,0.0,0.0,53.0
2020_08,grosjean,3,223.72466666666665,233.581,0.0,0.0,0.0,0.0,53.0
2020_08,raikkonen,3,221.7893333333333,231.13,0.0,0.0,0.0,0.0,53.333333333333336
2020_08,russell,3,220.251,232.01,0.0,0.0,0.0,0.0,41.666666666666664
