race_id,driver_id,qualifying_position,q1_seconds,q2_seconds,q3_seconds,best_qualifying_seconds,reached_q2,reached_q3,qualifying_gap_to_pole_seconds
2018_18,leclerc,9,95.069,94.255,94.42,94.255,1,1,2.0180000000000007
2018_18,perez,10,95.193,94.525,94.594,94.525,1,1,2.288000000000011
2018_18,sainz,11,94.89099999999999,94.566,,94.566,1,0,2.3290000000000077
2018_18,kevin_magnussen,12,94.97200000000001,94.732,,94.732,1,0,2.4950000000000045
2018_18,gasly,13,94.85,,,94.85,0,0,2.6129999999999995
2018_18,brendon_hartley,14,95.206,,,95.206,0,0,2.9690000000000083
2018_18,max_verstappen,15,94.76599999999999,,,94.76599999999999,0,0,2.5289999999999964
2018_18,alonso,16,95.294,,,95.294,0,0,3.057000000000002
2018_18,sirotkin,17,95.362,,,95.362,0,0,3.125
2018_18,stroll,18,95.47999999999999,,,95.47999999999999,0,0,3.242999999999995
2018_18,ericsson,19,95.536,,,95.536,0,0,3.2990000000000066
2018_18,vandoorne,20,95.735,,,95.735,0,0,3.4980000000000047
2018_19,ricciardo,1,75.866,75.845,74.759,74.759,1,1,0.0
2018_19,max_verstappen,2,75.756,75.64,74.785,74.785,1,1,0.02599999999999625
2018_19,hamilton,3,75.673,75.644,74.894,74.894,1,1,0.13500000000000512
2018_19,vettel,4,76.089,75.715,74.97,74.97,1,1,0.21099999999999852
2018_19,bottas,5,75.58,75.923,75.16,75.16,1,1,0.40099999999999625
2018_19,raikkonen,6,76.446,75.996,75.33,75.33,1,1,0.570999999999998
2018_19,hulkenberg,7,76.498,76.126,75.827,75.827,1,1,1.0679999999999978
2018_19,sainz,8,76.813,76.188,76.084,76.084,1,1,1.3250000000000028
2018_19,leclerc,9,76.862,76.32,76.189,76.189,1,1,1.4299999999999926
2018_19,ericsson,10,76.701,76.633,76.513,76.513,1,1,1.7540000000000049
2018_19,ocon,11,76.252,76.844,,76.252,1,0,1.492999999999995
2018_19,alonso,12,76.857,76.871,,76.857,1,0,2.097999999999999
2018_19,perez,13,76.242,77.167,,76.242,1,0,1.483000000000004
2018_19,brendon_hartley,14,76.682,77.184,,76.682,1,0,1.9230000000000018
2018_19,gasly,15,76.828,,,76.828,0,0,2.0690000000000026
2018_19,grosjean,16,76.911,,,76.911,0,0,2.152000000000001
2018_19,vandoorne,17,76.96600000000001,,,76.96600000000001,0,0,2.207000000000008
2018_19,kevin_magnussen,18,77.599,,,77.599,0,0,2.8400000000000034
2018_19,stroll,19,77.689,,,77.689,0,0,2.9299999999999926
2018_19,sirotkin,20,77.886,,,77.886,0,0,3.1269999999999953
2018_20,hamilton,1,68.464,67.795,67.281,67.281,1,1,0.0
2018_20,vettel,2,68.452,67.776,67.374,67.374,1,1,0.09299999999998931
2018_20,bottas,3,68.492,67.727,67.441,67.441,1,1,0.1599999999999966
2018_20,raikkonen,4,68.452,68.028,67.456,67.456,1,1,0.17499999999999716
2018_20,max_verstappen,5,68.205,68.017,67.778,67.778,1,1,0.4969999999999999
2018_20,ricciardo,6,68.544,68.055,67.78,67.78,1,1,0.4989999999999952
2018_20,ericsson,7,68.754,68.57900000000001,68.29599999999999,68.29599999999999,1,1,1.0149999999999864
2018_20,leclerc,8,68.667,68.33500000000001,68.492,68.33500000000001,1,1,1.054000000000002
2018_20,grosjean,9,68.735,68.239,68.517,68.239,1,1,0.9579999999999984
2018_20,gasly,10,69.04599999999999,68.616,69.029,68.616,1,1,1.3349999999999937
2018_20,kevin_magnussen,11,68.474,68.659,,68.474,1,0,1.1929999999999978
2018_20,perez,12,69.217,68.741,,68.741,1,0,1.4599999999999937
2018_20,ocon,13,69.264,68.77,,68.77,1,0,1.48899999999999
2018_20,hulkenberg,14,69.009,68.834,,68.834,1,0,1.5529999999999973
2018_20,sirotkin,15,69.259,70.381,,69.259,1,0,1.9779999999999944
2018_20,sainz,16,69.269,,,69.269,0,0,1.9879999999999995
2018_20,brendon_hartley,17,69.28,,,69.28,0,0,1.9989999999999952
2018_20,alonso,18,69.402,,,69.402,0,0,2.120999999999995
2018_20,stroll,19,69.441,,,69.441,0,0,2.1599999999999966
2018_20,vandoorne,20,69.601,,,69.601,0,0,2.319999999999993
2018_21,hamilton,1,96.828,95.693,94.794,94.794,1,1,0.0
2018_21,bottas,2,96.789,96.392,94.956,94.956,1,1,0.16200000000000614
2018_21,vettel,3,96.775,96.345,95.125,95.125,1,1,0.33100000000000307
2018_21,raikkonen,4,97.00999999999999,96.735,95.36500000000001,95.36500000000001,1,1,0.5710000000000122
2018_21,ricciardo,5,97.11699999999999,96.964,95.40100000000001,95.40100000000001,1,1,0.6070000000000135
2018_21,max_verstappen,6,97.195,96.144,95.589,95.589,1,1,0.7950000000000017
2018_21,grosjean,7,97.575,96.732,96.19200000000001,96.19200000000001,1,1,1.3980000000000103
2018_21,leclerc,8,97.124,96.58,96.237,96.237,1,1,1.4429999999999978
2018_21,ocon,9,96.936,96.814,96.53999999999999,96.53999999999999,1,1,1.7459999999999951
2018_21,hulkenberg,10,97.569,96.63,96.542,96.542,1,1,1.7480000000000047
2018_21,sainz,11,97.757,96.982,,96.982,1,0,2.1880000000000024
2018_21,ericsson,12,97.619,97.132,,97.132,1,0,2.338000000000008
2018_21,kevin_magnussen,13,97.934,97.309,,97.309,1,0,2.5150000000000006
2018_21,perez,14,97.255,97.541,,97.255,1,0,2.4609999999999985
2018_21,alonso,15,97.89,97.743,,97.743,1,0,2.948999999999998
2018_21,brendon_hartley,16,97.994,,,97.994,0,0,3.200000000000003
2018_21,gasly,17,98.166,,,98.166,0,0,3.372
2018_21,vandoorne,18,98.577,,,98.577,0,0,3.7830000000000013
2018_21,sirotkin,19,98.63499999999999,,,98.63499999999999,0,0,3.840999999999994
2018_21,stroll,20,98.682,,,98.682,0,0,3.8880000000000052
2019_01,hamilton,1,82.043,81.014,80.486,80.486,1,1,0.0
2019_01,bottas,2,82.367,81.193,80.598,80.598,1,1,0.11199999999999477
2019_01,vettel,3,82.885,81.912,81.19,81.19,1,1,0.7039999999999935
2019_01,max_verstappen,4,82.876,81.678,81.32,81.32,1,1,0.833999999999989
2019_01,leclerc,5,82.017,81.739,81.44200000000001,81.44200000000001,1,1,0.9560000000000031
2019_01,grosjean,6,82.959,81.87,81.826,81.826,1,1,1.3399999999999892
2019_01,kevin_magnussen,7,82.519,82.221,82.099,82.099,1,1,1.6129999999999995
2019_01,norris,8,82.702,82.423,82.304,82.304,1,1,1.8179999999999978
2019_01,raikkonen,9,82.96600000000001,82.349,82.314,82.314,1,1,1.8279999999999887
2019_01,perez,10,82.908,82.532,82.781,82.532,1,1,2.0459999999999923
2019_01,hulkenberg,11,82.53999999999999,82.562,,82.53999999999999,1,0,2.053999999999988
2019_01,ricciardo,12,82.92099999999999,82.57,,82.57,1,0,2.083999999999989
2019_01,albon,13,82.757,82.636,,82.636,1,0,2.1499999999999915
2019_01,giovinazzi,14,82.431,82.714,,82.431,1,0,1.9449999999999932
2019_01,kvyat,15,82.511,82.774,,82.511,1,0,2.0249999999999915
2019_01,stroll,16,83.017,,,83.017,0,0,2.5309999999999917
2019_01,gasly,17,83.02,,,83.02,0,0,2.533999999999992
2019_01,sainz,18,83.084,,,83.084,0,0,2.597999999999999
2019_01,russell,19,84.36,,,84.36,0,0,3.8739999999999952
2019_01,kubica,20,86.06700000000001,,,86.06700000000001,0,0,5.581000000000003
2019_02,leclerc,1,88.495,88.04599999999999,87.866,87.866,1,1,0.0
2019_02,vettel,2,88.733,88.356,88.16,88.16,1,1,0.29399999999999693
2019_02,hamilton,3,89.262,88.578,88.19,88.19,1,1,0.32399999999999807
2019_02,bottas,4,89.498,88.83,88.256,88.256,1,1,0.39000000000000057
2019_02,max_verstappen,5,89.57900000000001,89.10900000000001,88.752,88.752,1,1,0.8859999999999957
2019_02,kevin_magnussen,6,89.532,89.017,88.757,88.757,1,1,0.8910000000000053
2019_02,sainz,7,89.52799999999999,89.055,88.813,88.813,1,1,0.9470000000000027
2019_02,grosjean,8,89.688,89.249,89.015,89.015,1,1,1.149000000000001
2019_02,raikkonen,9,89.959,89.471,89.02199999999999,89.02199999999999,1,1,1.1559999999999917
2019_02,norris,10,89.381,89.258,89.043,89.043,1,1,1.1770000000000067
2019_02,ricciardo,11,89.85900000000001,89.488,,89.488,1,0,1.6219999999999999
2019_02,albon,12,89.514,89.513,,89.513,1,0,1.6470000000000056
2019_02,gasly,13,89.9,89.526,,89.526,1,0,1.6599999999999966
2019_02,perez,14,89.893,89.756,,89.756,1,0,1.8900000000000006
2019_02,kvyat,15,89.876,89.854,,89.854,1,0,1.9879999999999995
2019_02,giovinazzi,16,90.026,,,90.026,0,0,2.1599999999999966
2019_02,hulkenberg,17,90.03399999999999,,,90.03399999999999,0,0,2.167999999999992
2019_02,stroll,18,90.217,,,90.217,0,0,2.350999999999999
2019_02,russell,19,91.759,,,91.759,0,0,3.8930000000000007
2019_02,kubica,20,91.799,,,91.799,0,0,3.933000000000007
2019_03,bottas,1,92.658,91.72800000000001,91.547,91.547,1,1,0.0
2019_03,hamilton,2,93.11500000000001,91.637,91.57,91.57,1,1,0.022999999999996135
2019_03,vettel,3,93.557,92.232,91.848,91.848,1,1,0.30100000000000193
2019_03,leclerc,4,92.712,92.324,91.865,91.865,1,1,0.31799999999999784
2019_03,max_verstappen,5,93.274,92.369,92.089,92.089,1,1,0.5420000000000016
2019_03,gasly,6,93.863,92.94800000000001,92.93,92.93,1,1,1.3830000000000098
2019_03,ricciardo,7,93.709,93.214,92.958,92.958,1,1,1.4110000000000014
2019_03,hulkenberg,8,93.644,93.968,92.962,92.962,1,1,1.4150000000000063
2019_03,kevin_magnussen,9,94.036,93.15,,93.15,1,0,1.6030000000000086
2019_03,grosjean,10,93.75200000000001,93.156,,93.156,1,0,1.6090000000000089
2019_03,kvyat,11,93.783,93.23599999999999,,93.23599999999999,1,0,1.688999999999993
2019_03,perez,12,94.02600000000001,93.299,,93.299,1,0,1.7520000000000095
2019_03,raikkonen,13,94.125,93.419,,93.419,1,0,1.8719999999999999
2019_03,sainz,14,93.686,93.523,,93.523,1,0,1.975999999999999
2019_03,norris,15,94.148,93.967,,93.967,1,0,2.4200000000000017
2019_03,stroll,16,94.292,,,94.292,0,0,2.7450000000000045
2019_03,russell,17,95.253,,,95.253,0,0,3.706000000000003
2019_03,kubica,18,95.281,,,95.281,0,0,3.734000000000009
2019_04,bottas,1,102.02600000000001,101.5,100.495,100.495,1,1,0.0
2019_04,hamilton,2,101.614,101.58,100.554,100.554,1,1,0.0589999999999975
2019_04,vettel,3,102.042,101.88900000000001,100.797,100.797,1,1,0.3019999999999925
2019_04,max_verstappen,4,101.727,101.388,101.069,101.069,1,1,0.5739999999999981
2019_04,perez,5,102.249,101.87,101.593,101.593,1,1,1.097999999999999
2019_04,kvyat,6,102.324,102.221,101.681,101.681,1,1,1.1859999999999928
2019_04,norris,7,102.37100000000001,102.084,101.886,101.886,1,1,1.3909999999999911
2019_04,giovinazzi,8,102.14,102.381,102.424,102.14,1,1,1.644999999999996
2019_04,leclerc,9,101.426,101.995,,101.426,1,0,0.9309999999999974
2019_04,sainz,10,101.936,102.398,,101.936,1,0,1.4410000000000025
2019_04,ricciardo,11,102.48599999999999,102.477,,102.477,1,0,1.9819999999999993
2019_04,albon,12,102.154,102.494,,102.154,1,0,1.6589999999999918
2019_04,kevin_magnussen,13,102.382,102.699,,102.382,1,0,1.8870000000000005
2019_04,stroll,14,102.63,,,102.63,0,0,2.134999999999991
2019_04,grosjean,15,103.407,,,103.407,0,0,2.911999999999992
2019_04,hulkenberg,16,103.42699999999999,,,103.42699999999999,0,0,2.931999999999988
2019_04,russell,17,105.062,,,105.062,0,0,4.566999999999993
2019_04,kubica,18,105.455,,,105.455,0,0,4.959999999999994
2019_04,raikkonen,19,,,,,0,0,
2019_04,gasly,20,,,,,0,0,
2019_05,bottas,1,76.979,75.924,75.406,75.406,1,1,0.0
2019_05,hamilton,2,77.292,76.038,76.03999999999999,76.038,1,1,0.6319999999999908
2019_05,vettel,3,77.425,76.667,76.27199999999999,76.27199999999999,1,1,0.8659999999999854
2019_05,max_verstappen,4,77.244,76.726,76.357,76.357,1,1,0.9509999999999934
2019_05,leclerc,5,77.388,76.714,76.588,76.588,1,1,1.181999999999988
2019_05,gasly,6,77.862,76.932,76.708,76.708,1,1,1.3019999999999925
2019_05,grosjean,7,78.042,77.066,76.911,76.911,1,1,1.5049999999999955
2019_05,kevin_magnussen,8,77.669,77.27199999999999,76.922,76.922,1,1,1.5159999999999911
2019_05,kvyat,9,77.914,77.243,77.57300000000001,77.243,1,1,1.836999999999989
2019_05,ricciardo,10,78.385,77.299,78.106,77.299,1,1,1.8930000000000007
2019_05,norris,11,77.611,77.338,,77.338,1,0,1.931999999999988
2019_05,albon,12,77.79599999999999,77.445,,77.445,1,0,2.0389999999999873
2019_05,sainz,13,77.76,77.599,,77.599,1,0,2.192999999999998
2019_05,raikkonen,14,78.132,77.788,,77.788,1,0,2.381999999999991
2019_05,perez,15,78.286,77.886,,77.886,1,0,2.4799999999999898
2019_05,hulkenberg,16,78.404,,,78.404,0,0,2.9979999999999905
2019_05,stroll,17,78.471,,,78.471,0,0,3.0649999999999977
2019_05,giovinazzi,18,78.664,,,78.664,0,0,3.2579999999999956
2019_05,russell,19,79.072,,,79.072,0,0,3.665999999999997
2019_05,kubica,20,80.254,,,80.254,0,0,4.847999999999999
2019_06,hamilton,1,71.542,70.83500000000001,70.166,70.166,1,1,0.0
2019_06,bottas,2,71.562,70.701,70.252,70.252,1,1,0.08599999999999852
2019_06,max_verstappen,3,71.597,70.618,70.641,70.618,1,1,0.4519999999999982
2019_06,vettel,4,71.434,71.227,70.947,70.947,1,1,0.7810000000000059
2019_06,gasly,5,71.74,71.457,71.041,71.041,1,1,0.875
2019_06,kevin_magnussen,6,71.865,71.363,71.109,71.109,1,1,0.9429999999999978
2019_06,ricciardo,7,71.767,71.543,71.218,71.218,1,1,1.0520000000000067
2019_06,kvyat,8,71.602,71.412,71.271,71.271,1,1,1.105000000000004
2019_06,sainz,9,71.872,71.608,71.417,71.417,1,1,1.2510000000000048
2019_06,albon,10,72.007,71.429,71.653,71.429,1,1,1.2630000000000052
2019_06,hulkenberg,11,72.097,71.67,,71.67,1,0,1.5040000000000049
2019_06,norris,12,71.845,71.724,,71.724,1,0,1.558000000000007
2019_06,grosjean,13,71.837,72.027,,71.837,1,0,1.6710000000000065
2019_06,raikkonen,14,71.993,72.115,,71.993,1,0,1.8269999999999982
2019_06,giovinazzi,15,71.976,72.185,,71.976,1,0,1.8100000000000023
2019_06,leclerc,16,72.149,,,72.149,0,0,1.983000000000004
2019_06,perez,17,72.233,,,72.233,0,0,2.0670000000000073
2019_06,stroll,18,72.846,,,72.846,0,0,2.680000000000007
2019_06,russell,19,73.477,,,73.477,0,0,3.311000000000007
2019_06,kubica,20,73.751,,,73.751,0,0,3.585000000000008
2019_07,vettel,1,71.2,71.142,70.24,70.24,1,1,0.0
2019_07,hamilton,2,71.518,71.01,70.446,70.446,1,1,0.20600000000000307
2019_07,leclerc,3,71.214,71.205,70.92,70.92,1,1,0.6800000000000068
2019_07,ricciardo,4,71.837,71.532,71.071,71.071,1,1,0.8310000000000031
2019_07,gasly,5,72.023,71.196,71.07900000000001,71.07900000000001,1,1,0.8390000000000128
2019_07,bottas,6,71.229,71.095,71.101,71.095,1,1,0.855000000000004
2019_07,hulkenberg,7,71.72,71.553,71.324,71.324,1,1,1.0840000000000032
2019_07,norris,8,71.78,71.735,71.863,71.735,1,1,1.4950000000000045
2019_07,sainz,9,71.75,71.572,73.981,71.572,1,1,1.3320000000000078
2019_07,kevin_magnussen,10,72.107,71.786,,71.786,1,0,1.5460000000000065
2019_07,max_verstappen,11,71.619,71.8,,71.619,1,0,1.3790000000000049
2019_07,kvyat,12,71.965,71.92099999999999,,71.92099999999999,1,0,1.6809999999999974
2019_07,giovinazzi,13,72.122,72.136,,72.122,1,0,1.882000000000005
2019_07,albon,14,72.02,72.193,,72.02,1,0,1.7800000000000011
2019_07,grosjean,15,72.109,,,72.109,0,0,1.8689999999999998
2019_07,perez,16,72.197,,,72.197,0,0,1.9570000000000078
2019_07,raikkonen,17,72.23,,,72.23,0,0,1.990000000000009
2019_07,stroll,18,72.266,,,72.266,0,0,2.0260000000000105
2019_07,russell,19,73.617,,,73.617,0,0,3.3770000000000095
2019_07,kubica,20,74.393,,,74.393,0,0,4.153000000000006
2019_08,hamilton,1,90.60900000000001,89.52,88.319,88.319,1,1,0.0
2019_08,bottas,2,90.55,89.437,88.605,88.605,1,1,0.28600000000000136
2019_08,leclerc,3,90.64699999999999,89.699,88.965,88.965,1,1,0.6460000000000008
2019_08,max_verstappen,4,91.327,90.099,89.40899999999999,89.40899999999999,1,1,1.0899999999999892
2019_08,norris,5,90.989,90.019,89.418,89.418,1,1,1.0990000000000038
2019_08,sainz,6,91.07300000000001,90.319,89.52199999999999,89.52199999999999,1,1,1.2029999999999887
2019_08,vettel,7,91.075,89.506,89.799,89.506,1,1,1.1869999999999976
2019_08,ricciardo,8,90.95400000000001,90.369,89.918,89.918,1,1,1.5990000000000038
2019_08,gasly,9,91.152,90.42099999999999,90.184,90.184,1,1,1.8649999999999949
2019_08,giovinazzi,10,91.18,90.408,93.42,90.408,1,1,2.0889999999999986
2019_08,albon,11,91.445,90.461,,90.461,1,0,2.141999999999996
2019_08,raikkonen,12,90.97200000000001,90.533,,90.533,1,0,2.2139999999999986
2019_08,hulkenberg,13,90.865,90.544,,90.544,1,0,2.2249999999999943
2019_08,perez,14,90.964,90.738,,90.738,1,0,2.418999999999997
2019_08,kevin_magnussen,15,91.166,91.44,,91.166,1,0,2.846999999999994
2019_08,kvyat,16,91.564,,,91.564,0,0,3.2449999999999903
2019_08,grosjean,17,91.626,,,91.626,0,0,3.307000000000002
2019_08,stroll,18,91.726,,,91.726,0,0,3.4069999999999965
2019_08,russell,19,92.789,,,92.789,0,0,4.469999999999999
2019_08,kubica,20,93.205,,,93.205,0,0,4.885999999999996
2019_09,leclerc,1,64.138,63.378,63.003,63.003,1,1,0.0
2019_09,hamilton,2,63.818,63.803,63.262,63.262,1,1,0.25900000000000034
2019_09,max_verstappen,3,63.807,63.835,63.439,63.439,1,1,0.43599999999999994
2019_09,bottas,4,64.084,63.863,63.537,63.537,1,1,0.5339999999999989
2019_09,kevin_magnussen,5,64.778,64.466,64.072,64.072,1,1,1.0690000000000026
2019_09,norris,6,64.361,64.211,64.099,64.099,1,1,1.0960000000000036
2019_09,raikkonen,7,64.615,64.056,64.166,64.056,1,1,1.0529999999999973
2019_09,giovinazzi,8,64.45,64.194,64.179,64.179,1,1,1.176000000000002
2019_09,gasly,9,64.412,63.988,64.199,63.988,1,1,0.9849999999999994
2019_09,vettel,10,64.43,63.667,,63.667,1,0,0.6640000000000015
2019_09,grosjean,11,64.55199999999999,64.49,,64.49,1,0,1.4869999999999948
2019_09,hulkenberg,12,64.733,64.516,,64.516,1,0,1.5130000000000052
2019_09,albon,13,64.708,64.665,,64.665,1,0,1.6620000000000061
2019_09,ricciardo,14,64.647,64.79,,64.647,1,0,1.6440000000000055
2019_09,sainz,15,64.453,73.601,,64.453,1,0,1.4500000000000028
2019_09,perez,16,64.789,,,64.789,0,0,1.7860000000000014
2019_09,stroll,17,64.832,,,64.832,0,0,1.8289999999999935
2019_09,kvyat,18,65.324,,,65.324,0,0,2.320999999999998
2019_09,russell,19,65.904,,,65.904,0,0,2.9009999999999962
2019_09,kubica,20,66.206,,,66.206,0,0,3.203000000000003
2019_10,bottas,1,85.75,85.672,85.093,85.093,1,1,0.0
2019_10,hamilton,2,85.513,85.84,85.099,85.099,1,1,0.006000000000000227
2019_10,leclerc,3,85.533,85.54599999999999,85.172,85.172,1,1,0.07899999999999352
2019_10,max_verstappen,4,85.7,85.848,85.276,85.276,1,1,0.18299999999999272
2019_10,gasly,5,86.273,86.038,85.59,85.59,1,1,0.4969999999999999
2019_10,vettel,6,85.898,86.023,85.787,85.787,1,1,0.6940000000000026
2019_10,ricciardo,7,86.428,86.283,86.182,86.182,1,1,1.0889999999999986
2019_10,norris,8,86.07900000000001,86.385,86.224,86.07900000000001,1,1,0.9860000000000042
2019_10,albon,9,86.482,86.40299999999999,86.345,86.345,1,1,1.2519999999999953
2019_10,hulkenberg,10,86.568,86.39699999999999,86.386,86.386,1,1,1.2929999999999922
2019_10,giovinazzi,11,86.449,86.519,,86.449,1,0,1.3559999999999945
2019_10,raikkonen,12,86.55799999999999,86.54599999999999,,86.54599999999999,1,0,1.4529999999999887
2019_10,sainz,13,86.203,86.578,,86.203,1,0,1.1099999999999994
2019_10,grosjean,14,86.34700000000001,86.757,,86.34700000000001,1,0,1.2540000000000049
2019_10,perez,15,86.649,86.928,,86.649,1,0,1.5559999999999974
2019_10,kevin_magnussen,16,86.662,,,86.662,0,0,1.5690000000000026
2019_10,kvyat,17,86.721,,,86.721,0,0,1.6280000000000001
2019_10,stroll,18,86.762,,,86.762,0,0,1.668999999999997
2019_10,russell,19,87.789,,,87.789,0,0,2.695999999999998
2019_10,kubica,20,88.257,,,88.257,0,0,3.1640000000000015
2019_11,hamilton,1,72.852,72.149,71.767,71.767,1,1,0.0
2019_11,max_verstappen,2,72.593,72.42699999999999,72.113,72.113,1,1,0.34600000000000364
2019_11,bottas,3,73.075,72.424,72.129,72.129,1,1,0.362000000000009
2019_11,gasly,4,72.991,72.385,72.522,72.385,1,1,0.6180000000000092
2019_11,raikkonen,5,73.066,72.519,72.538,72.519,1,1,0.7520000000000095
2019_11,grosjean,6,73.146,72.769,72.851,72.769,1,1,1.0020000000000095
2019_11,sainz,7,73.221,72.632,72.897,72.632,1,1,0.8650000000000091
2019_11,perez,8,73.194,72.776,73.065,72.776,1,1,1.0090000000000003
2019_11,hulkenberg,9,73.186,72.766,73.126,72.766,1,1,0.9990000000000094
2019_11,leclerc,10,72.229,72.344,,72.229,1,0,0.4620000000000033
2019_11,giovinazzi,11,73.17,72.786,,72.786,1,0,1.0190000000000055
2019_11,kevin_magnussen,12,73.103,72.789,,72.789,1,0,1.0220000000000056
2019_11,ricciardo,13,73.131,72.799,,72.799,1,0,1.0320000000000107
2019_11,kvyat,14,73.278,73.135,,73.135,1,0,1.3680000000000092
2019_11,stroll,15,73.256,73.45,,73.256,1,0,1.4890000000000043
2019_11,norris,16,73.333,,,73.333,0,0,1.5660000000000025
2019_11,albon,17,73.461,,,73.461,0,0,1.6940000000000026
2019_11,russell,18,74.721,,,74.721,0,0,2.9540000000000077
2019_11,kubica,19,74.839,,,74.839,0,0,3.0720000000000027
2019_11,vettel,20,,,,,0,0,
2019_12,max_verstappen,1,75.81700000000001,75.57300000000001,74.572,74.572,1,1,0.0
2019_12,bottas,2,76.078,75.669,74.59,74.59,1,1,0.018000000000000682
2019_12,hamilton,3,76.068,75.548,74.769,74.769,1,1,0.19700000000000273
2019_12,leclerc,4,76.337,75.792,75.043,75.043,1,1,0.47100000000000364
2019_12,vettel,5,76.452,75.885,75.071,75.071,1,1,0.4989999999999952
2019_12,gasly,6,76.71600000000001,76.393,75.45,75.45,1,1,0.8780000000000001
2019_12,norris,7,76.697,76.06,75.8,75.8,1,1,1.2279999999999944
2019_12,sainz,8,76.493,76.30799999999999,75.852,75.852,1,1,1.2800000000000011
2019_12,grosjean,9,76.97800000000001,76.319,76.013,76.013,1,1,1.4410000000000025
2019_12,raikkonen,10,76.506,76.518,76.041,76.041,1,1,1.468999999999994
2019_12,hulkenberg,11,76.78999999999999,76.565,,76.565,1,0,1.992999999999995
2019_12,albon,12,76.912,76.687,,76.687,1,0,2.114999999999995
2019_12,kvyat,13,76.75,76.69200000000001,,76.69200000000001,1,0,2.1200000000000045
2019_12,giovinazzi,14,76.894,76.804,,76.804,1,0,2.2319999999999993
2019_12,kevin_magnussen,15,76.122,77.081,,76.122,1,0,1.5499999999999972
2019_12,russell,16,77.031,,,77.031,0,0,2.459000000000003
