race_id,driver_id,driver_position_before_race,driver_points_before_race,driver_wins_before_race,driver_performance_score
2025_11,gasly,13,10.0,0,10.0
2025_11,stroll,14,10.0,0,10.0
2025_11,colapinto,20,0.0,0,0.0
2025_11,tsunoda,18,4.0,0,4.0
2025_11,albon,8,42.0,0,42.0
2025_11,max_verstappen,3,149.0,2,169.0
2025_11,antonelli,7,59.0,0,59.0
2025_11,sainz,12,13.0,0,13.0
2025_12,norris,2,192.0,3,222.0
2025_12,piastri,1,202.0,5,252.0
2025_12,hulkenberg,10,22.0,0,22.0
2025_12,hamilton,6,77.0,0,77.0
2025_12,max_verstappen,3,149.0,2,169.0
2025_12,gasly,15,10.0,0,10.0
2025_12,stroll,16,10.0,0,10.0
2025_12,albon,8,42.0,0,42.0
2025_12,alonso,12,14.0,0,14.0
2025_12,russell,4,136.0,1,146.0
2025_12,bearman,17,6.0,0,6.0
2025_12,sainz,13,13.0,0,13.0
2025_12,ocon,9,23.0,0,23.0
2025_12,leclerc,5,115.0,0,115.0
2025_12,tsunoda,19,4.0,0,4.0
2025_12,antonelli,7,59.0,0,59.0
2025_12,hadjar,11,21.0,0,21.0
2025_12,bortoleto,18,4.0,0,4.0
2025_12,lawson,14,12.0,0,12.0
2025_12,colapinto,20,0.0,0,0.0
2025_13,piastri,1,220.0,5,270.0
2025_13,norris,2,217.0,4,257.0
2025_13,leclerc,5,115.0,0,115.0
2025_13,max_verstappen,3,159.0,2,179.0
2025_13,russell,4,137.0,1,147.0
2025_13,albon,8,46.0,0,46.0
2025_13,hamilton,6,89.0,0,89.0
2025_13,lawson,16,12.0,0,12.0
2025_13,bortoleto,18,4.0,0,4.0
2025_13,gasly,12,18.0,0,18.0
2025_13,bearman,17,6.0,0,6.0
2025_13,hulkenberg,9,37.0,0,37.0
2025_13,tsunoda,19,4.0,0,4.0
2025_13,stroll,14,16.0,0,16.0
2025_13,ocon,10,23.0,0,23.0
2025_13,antonelli,7,59.0,0,59.0
2025_13,alonso,13,16.0,0,16.0
2025_13,sainz,15,13.0,0,13.0
2025_13,colapinto,20,0.0,0,0.0
2025_13,hadjar,11,21.0,0,21.0
2025_14,norris,2,235.0,4,275.0
2025_14,piastri,1,245.0,6,305.0
2025_14,russell,4,147.0,1,157.0
2025_14,leclerc,5,130.0,0,130.0
2025_14,alonso,13,16.0,0,16.0
2025_14,bortoleto,18,6.0,0,6.0
2025_14,stroll,15,16.0,0,16.0
2025_14,lawson,14,16.0,0,16.0
2025_14,max_verstappen,3,171.0,2,191.0
2025_14,antonelli,7,59.0,0,59.0
2025_14,hadjar,11,21.0,0,21.0
2025_14,hamilton,6,95.0,0,95.0
2025_14,hulkenberg,9,37.0,0,37.0
2025_14,sainz,16,13.0,0,13.0
2025_14,albon,8,54.0,0,54.0
2025_14,ocon,10,23.0,0,23.0
2025_14,tsunoda,19,4.0,0,4.0
2025_14,colapinto,20,0.0,0,0.0
2025_14,gasly,12,19.0,0,19.0
2025_14,bearman,17,6.0,0,6.0
2025_15,piastri,1,263.0,6,323.0
2025_15,max_verstappen,3,173.0,2,193.0
2025_15,hadjar,13,21.0,0,21.0
2025_15,russell,4,162.0,1,172.0
2025_15,albon,8,54.0,0,54.0
2025_15,bearman,18,6.0,0,6.0
2025_15,stroll,12,22.0,0,22.0
2025_15,alonso,10,26.0,0,26.0
2025_15,tsunoda,19,4.0,0,4.0
2025_15,ocon,11,23.0,0,23.0
2025_15,colapinto,20,0.0,0,0.0
2025_15,lawson,14,20.0,0,20.0
2025_15,sainz,17,13.0,0,13.0
2025_15,hulkenberg,9,37.0,0,37.0
2025_15,bortoleto,16,14.0,0,14.0
2025_15,antonelli,7,60.0,0,60.0
2025_15,gasly,15,19.0,0,19.0
2025_15,norris,2,260.0,5,310.0
2025_15,leclerc,5,142.0,0,142.0
2025_15,hamilton,6,95.0,0,95.0
2025_16,max_verstappen,3,191.0,2,211.0
2025_16,norris,2,260.0,5,310.0
2025_16,piastri,1,288.0,7,358.0
2025_16,leclerc,5,142.0,0,142.0
2025_16,russell,4,174.0,1,184.0
2025_16,hamilton,6,95.0,0,95.0
2025_16,albon,7,64.0,0,64.0
2025_16,bortoleto,17,14.0,0,14.0
2025_16,antonelli,8,60.0,0,60.0
2025_16,hadjar,10,36.0,0,36.0
2025_16,sainz,18,13.0,0,13.0
2025_16,bearman,16,14.0,0,14.0
2025_16,tsunoda,19,6.0,0,6.0
2025_16,lawson,14,20.0,0,20.0
2025_16,ocon,13,24.0,0,24.0
2025_16,gasly,15,19.0,0,19.0
2025_16,colapinto,20,0.0,0,0.0
2025_16,stroll,12,28.0,0,28.0
2025_16,alonso,11,30.0,0,30.0
2025_16,hulkenberg,9,37.0,0,37.0
2025_17,max_verstappen,3,216.0,3,246.0
2025_17,russell,4,184.0,1,194.0
2025_17,sainz,18,13.0,0,13.0
2025_17,antonelli,8,62.0,0,62.0
2025_17,lawson,14,20.0,0,20.0
2025_17,tsunoda,19,6.0,0,6.0
2025_17,norris,2,278.0,5,328.0
2025_17,hamilton,6,103.0,0,103.0
2025_17,leclerc,5,154.0,0,154.0
2025_17,hadjar,9,37.0,0,37.0
2025_17,bortoleto,16,18.0,0,18.0
2025_17,bearman,17,14.0,0,14.0
2025_17,albon,7,70.0,0,70.0
2025_17,ocon,13,24.0,0,24.0
2025_17,alonso,11,30.0,0,30.0
2025_17,hulkenberg,10,37.0,0,37.0
2025_17,stroll,12,28.0,0,28.0
2025_17,gasly,15,19.0,0,19.0
2025_17,colapinto,20,0.0,0,0.0
2025_17,piastri,1,303.0,7,373.0
2025_18,russell,4,202.0,1,212.0
2025_18,max_verstappen,3,241.0,4,281.0
2025_18,norris,2,284.0,5,334.0
2025_18,piastri,1,303.0,7,373.0
2025_18,antonelli,7,74.0,0,74.0
2025_18,leclerc,5,156.0,0,156.0
2025_18,alonso,11,30.0,0,30.0
2025_18,hamilton,6,107.0,0,107.0
2025_18,bearman,18,14.0,0,14.0
2025_18,sainz,13,28.0,0,28.0
2025_18,hadjar,9,38.0,0,38.0
2025_18,tsunoda,19,14.0,0,14.0
2025_18,stroll,14,28.0,0,28.0
2025_18,albon,8,70.0,0,70.0
2025_18,lawson,12,30.0,0,30.0
2025_18,colapinto,20,0.0,0,0.0
2025_18,bortoleto,17,18.0,0,18.0
2025_18,ocon,15,24.0,0,24.0
2025_18,gasly,16,19.0,0,19.0
2025_18,hulkenberg,10,37.0,0,37.0
2025_19,max_verstappen,3,259.0,4,299.0
2025_19,norris,2,299.0,5,349.0
2025_19,leclerc,5,164.0,0,164.0
2025_19,hamilton,6,111.0,0,111.0
2025_19,piastri,1,315.0,7,385.0
2025_19,russell,4,227.0,2,247.0
2025_19,tsunoda,19,14.0,0,14.0
2025_19,hulkenberg,10,37.0,0,37.0
2025_19,bearman,18,16.0,0,16.0
2025_19,alonso,11,36.0,0,36.0
2025_19,lawson,12,30.0,0,30.0
2025_19,stroll,14,28.0,0,28.0
2025_19,antonelli,7,84.0,0,84.0
2025_19,albon,8,70.0,0,70.0
2025_19,ocon,15,24.0,0,24.0
2025_19,hadjar,9,38.0,0,38.0
2025_19,colapinto,20,0.0,0,0.0
2025_19,bortoleto,17,18.0,0,18.0
2025_19,gasly,16,19.0,0,19.0
2025_19,sainz,13,29.0,0,29.0
2025_20,norris,2,317.0,5,367.0
2025_20,leclerc,5,179.0,0,179.0
2025_20,max_verstappen,3,284.0,5,334.0
2025_20,bearman,18,18.0,0,18.0
2025_20,piastri,1,325.0,7,395.0
2025_20,antonelli,7,84.0,0,84.0
2025_20,russell,4,235.0,2,255.0
2025_20,hamilton,6,123.0,0,123.0
2025_20,ocon,15,24.0,0,24.0
2025_20,bortoleto,19,18.0,0,18.0
2025_20,tsunoda,16,20.0,0,20.0
2025_20,albon,8,70.0,0,70.0
2025_20,hadjar,10,38.0,0,38.0
2025_20,stroll,14,28.0,0,28.0
2025_20,gasly,17,19.0,0,19.0
2025_20,colapinto,20,0.0,0,0.0
2025_20,sainz,13,29.0,0,29.0
2025_20,alonso,11,37.0,0,37.0
2025_20,hulkenberg,9,41.0,0,41.0
2025_20,lawson,12,30.0,0,30.0
2025_21,norris,1,342.0,6,402.0
2025_21,antonelli,7,92.0,0,92.0
2025_21,max_verstappen,3,299.0,5,349.0
2025_21,russell,4,241.0,2,261.0
2025_21,piastri,2,335.0,7,405.0
2025_21,bearman,12,30.0,0,30.0
2025_21,lawson,13,30.0,0,30.0
2025_21,hadjar,10,38.0,0,38.0
2025_21,hulkenberg,9,41.0,0,41.0
2025_21,gasly,19,19.0,0,19.0
2025_21,albon,8,70.0,0,70.0
2025_21,ocon,16,26.0,0,26.0
2025_21,sainz,14,29.0,0,29.0
2025_21,alonso,11,37.0,0,37.0
2025_21,colapinto,20,0.0,0,0.0
2025_21,stroll,15,28.0,0,28.0
2025_21,tsunoda,17,20.0,0,20.0
2025_21,hamilton,6,127.0,0,127.0
2025_21,leclerc,5,197.0,0,197.0
2025_21,bortoleto,18,19.0,0,19.0
2025_22,max_verstappen,3,314.0,5,364.0
2025_22,russell,4,253.0,2,273.0
2025_22,antonelli,7,110.0,0,110.0
2025_22,leclerc,5,197.0,0,197.0
2025_22,sainz,14,29.0,0,29.0
2025_22,hadjar,10,42.0,0,42.0
2025_22,hulkenberg,9,43.0,0,43.0
2025_22,hamilton,6,127.0,0,127.0
2025_22,ocon,16,26.0,0,26.0
2025_22,bearman,11,38.0,0,38.0
2025_22,alonso,12,37.0,0,37.0
2025_22,tsunoda,18,20.0,0,20.0
2025_22,gasly,17,20.0,0,20.0
2025_22,lawson,13,36.0,0,36.0
2025_22,colapinto,20,0.0,0,0.0
2025_22,albon,8,70.0,0,70.0
2025_22,bortoleto,19,19.0,0,19.0
2025_22,stroll,15,28.0,0,28.0
2025_22,norris,1,367.0,7,437.0
2025_22,piastri,2,345.0,7,415.0
2025_23,max_verstappen,3,339.0,6,399.0
2025_23,piastri,2,345.0,7,415.0
2025_23,sainz,12,39.0,0,39.0
2025_23,norris,1,367.0,7,437.0
2025_23,antonelli,7,125.0,0,125.0
2025_23,russell,4,271.0,2,291.0
2025_23,alonso,13,37.0,0,37.0
2025_23,leclerc,5,209.0,0,209.0
2025_23,lawson,14,36.0,0,36.0
2025_23,tsunoda,18,20.0,0,20.0
2025_23,albon,8,70.0,0,70.0
2025_23,hamilton,6,131.0,0,131.0
2025_23,bortoleto,19,19.0,0,19.0
2025_23,colapinto,20,0.0,0,0.0
2025_23,ocon,15,28.0,0,28.0
2025_23,gasly,17,20.0,0,20.0
2025_23,stroll,16,28.0,0,28.0
2025_23,hadjar,9,50.0,0,50.0
2025_23,bearman,11,39.0,0,39.0
2025_23,hulkenberg,10,49.0,0,49.0
2025_24,max_verstappen,2,364.0,7,434.0
2025_24,piastri,3,363.0,7,433.0
2025_24,norris,1,379.0,7,449.0
2025_24,leclerc,5,213.0,0,213.0
2025_24,russell,4,279.0,2,299.0
2025_24,alonso,12,43.0,0,43.0
2025_24,ocon,15,28.0,0,28.0
2025_24,hamilton,7,131.0,0,131.0
2025_24,hulkenberg,11,49.0,0,49.0
2025_24,stroll,16,28.0,0,28.0
2025_24,bortoleto,19,19.0,0,19.0
2025_24,bearman,13,39.0,0,39.0
2025_24,sainz,9,54.0,0,54.0
2025_24,tsunoda,17,21.0,0,21.0
2025_24,antonelli,6,135.0,0,135.0
2025_24,albon,8,70.0,0,70.0
2025_24,hadjar,10,50.0,0,50.0
2025_24,lawson,14,38.0,0,38.0
2025_24,gasly,18,20.0,0,20.0
2025_24,colapinto,20,0.0,0,0.0
2026_01,russell,0,0.0,0,0.0
2026_01,antonelli,0,0.0,0,0.0
2026_01,leclerc,0,0.0,0,0.0
2026_01,hamilton,0,0.0,0,0.0
2026_01,norris,0,0.0,0,0.0
2026_01,max_verstappen,0,0.0,0,0.0
2026_01,bearman,0,0.0,0,0.0
2026_01,arvid_lindblad,0,0.0,0,0.0
2026_01,bortoleto,0,0.0,0,0.0
2026_01,gasly,0,0.0,0,0.0
2026_01,ocon,0,0.0,0,0.0
2026_01,albon,0,0.0,0,0.0
2026_01,lawson,0,0.0,0,0.0
2026_01,colapinto,0,0.0,0,0.0
2026_01,sainz,0,0.0,0,0.0
2026_01,perez,0,0.0,0,0.0
2026_01,stroll,0,0.0,0,0.0
2026_01,alonso,0,0.0,0,0.0
2026_01,bottas,0,0.0,0,0.0
2026_01,hadjar,0,0.0,0,0.0
2026_01,piastri,0,0.0,0,0.0
2026_01,hulkenberg,0,0.0,0,0.0
2026_02,antonelli,2,18.0,0,18.0
2026_02,russell,1,25.0,1,35.0
2026_02,hamilton,4,12.0,0,12.0
2026_02,leclerc,3,15.0,0,15.0
2026_02,bearman,7,6.0,0,6.0
2026_02,gasly,10,1.0,0,1.0
2026_02,lawson,17,0.0,0,0.0
2026_02,hadjar,15,0.0,0,0.0
2026_02,sainz,21,0.0,0,0.0
2026_02,colapinto,14,0.0,0,0.0
2026_02,hulkenberg,16,0.0,0,0.0
2026_02,arvid_lindblad,8,4.0,0,4.0
2026_02,bottas,13,0.0,0,0.0
2026_02,ocon,18,0.0,0,0.0
2026_02,perez,19,0.0,0,0.0
2026_02,max_verstappen,6,8.0,0,8.0
2026_02,alonso,12,0.0,0,0.0
2026_02,stroll,22,0.0,0,0.0
2026_02,piastri,20,0.0,0,0.0
2026_02,norris,5,10.0,0,10.0
2026_02,bortoleto,9,2.0,0,2.0
2026_02,albon,11,0.0,0,0.0
2026_03,antonelli,1,43.0,1,53.0
2026_03,piastri,21,0.0,0,0.0
2026_03,leclerc,4,27.0,0,27.0
2026_03,russell,2,43.0,1,53.0
2026_03,norris,6,10.0,0,10.0
2026_03,hamilton,3,27.0,0,27.0
2026_03,gasly,7,9.0,0,9.0
2026_03,max_verstappen,8,8.0,0,8.0
2026_03,lawson,9,6.0,0,6.0
2026_03,ocon,19,0.0,0,0.0
2026_03,hulkenberg,18,0.0,0,0.0
2026_03,hadjar,11,4.0,0,4.0
2026_03,bortoleto,12,2.0,0,2.0
2026_03,arvid_lindblad,10,4.0,0,4.0
2026_03,sainz,13,2.0,0,2.0
2026_03,colapinto,14,1.0,0,1.0
2026_03,perez,20,0.0,0,0.0
2026_03,alonso,16,0.0,0,0.0
2026_03,bottas,17,0.0,0,0.0
2026_03,albon,15,0.0,0,0.0
2026_03,stroll,22,0.0,0,0.0
2026_03,bearman,5,16.0,0,16.0
